	metabolite	PNCA	PNCB	NADD-NaMN	NADE	SIRT	NAMPT	NADD-NMN	NT5-NaMN	NT5-NMN	NADR-NMN	PNP-NR	NADR-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	Summation Error	temperature
442	NMN	0.593869566539235	-0.3817881356113082	0.2157083126529075	0.5213762502235424	0.6130423901434486	0.5925537975634444	inf	-0.3626992566595116	6.9519498617786e-310	0.0	0.0	5.852818101132028e+63	1.202770907302e-311	7.0531553666895585e+87	1.2027709073613e-311	2.1219957905e-314	8.40735241e-315	-2.020821600567006e-309	2.2159007108136787e-52	50.0
443		1.5140568426545989e-06	1.751537007645566e-06	2.6746132186730617e-07	1.808831431566288e-06	1.5770139931419912e-06	-1.000022528282268	inf	1.6639528411342289e-06	0.0	7.4e-323	7.4e-323	6.384648614886652e+20	0.0	1.202779920755e-311	1.2027672342164e-311	1.2026390491454e-311	-1.5022294428430854e-154	1.202770909733e-311	0.0	50.0
444	NAD	7.066899752458486e-06	6.589884967120421e-06	-3.734233758240577e-06	8.163719511501757e-06	-1.0619818823658406e-05	7.046257232412212e-06	-inf	6.260399827157135e-06	1.076626217248244e+277	0.0	6.9519498617786e-310	0.0	6.95194986205886e-310	0.0	2.152949024863e-312	0.0	6.9519498715042e-310	0.0	4e-323	50.0
445	NaAD	-3.251964906983919e-11	-5.3802189144239575e-11	5.2825685186457965e-09	-4.169903802413283e-11	1.3007458032833666e-11	-3.2414145815362725e-11	inf	-5.111215403677264e-11	1.2027709070134e-311	1.6779197143673458e+243	0.0	7.4e-323	0.0	0.0	0.0	0.0	0.0	7.4e-323	7.4e-323	50.0
446	NR	0.015769355439391	0.0108875222798536	0.8478063015055415	0.0175449608604559	-0.0295284892898206	0.0157250022839127	-inf	0.0103431612179834	0.0	1.2027799200673e-311	2.150289495073121e-13	0.0	7.50048895508246e+247	7.2020760384649804e+252	0.0	0.0	1.2010496176863e-311	0.0	6.95194986536514e-310	50.0
447	NAR	-6.928818455241724e-07	-1.8272487981010477e-06	-1.80266229992332e-08	1.5797198002506194e-06	-7.338275573009225e-07	-6.9691336942386e-07	-inf	0.9999984432150324	6.95194986205886e-310	0.0	1.2027709071716e-311	2.309556055536773e+161	3.3339533976722955e+178	0.0	7.4e-323	0.0	1.202770907622e-311	3.5885086573068705e+246	0.0	50.0
448	NAM	-1.0099427645122565	0.0017542740847444	-0.0009999768619113	0.0015908001086769	-0.000989212131569	0.001494965504832	-0.0009972288533502	0.0016839911661058	1.202770897306e-311	9.279233746389736e+199	7.727819902446094e+228	2.59458115875878e+161	5.5199979851301406e+228	9.479058508652662e+179	1.6928021207302066e-307	0.0	0.0	1.4403395576571117e+214	1.8044389576457636e+219	50.0
449	NaMN	-0.00095195372876	0.0003460659759107	0.0003320835398604	-1.0638803122094882	0.0003360610263606	6.691440084215236e-05	0.0003311709530485	0.0003322012516185	-7.176770726217e-311	1.0635294425628266e-94	3.483440164960454e+228	7928846488660339.0	4.443806195307074e+252	5.293695428895758e+180	3.8645863102130874e-86	0.0	0.0	4.810551760417881e+228	6.384817655096139e+20	50.0
450	NMN	0.1552970550266979	-0.8322587399868531	0.7943279467234773	0.1586331487809982	0.7903418742435734	0.1534692965665733	0.7921450827006983	-0.7989152768829616	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	5.852818101132085e+63	2.3095566190001305e+161	7.053156512472963e+87	4.182056521935826e-62	0.0	0.0	9.279233746389736e+199	7.727819902446094e+228	50.0
451		1.1709428105398403e-05	1.3612459157519409e-05	5.9375588290821866e-05	1.231321393507312e-05	5.961115715051847e-05	-1.000519231853931	5.921242138137483e-05	1.3067092035717504e-05	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	6.384648614886652e+20	3.452272687346395e+132	2.5196941890073337e+180	1.207646901513325e-153	1.2027850165085e-311	-9.8092103854528e-150	1.0635294425628266e-94	3.483440164960454e+228	50.0
452	NAD	0.8321311267847022	0.8073928583805443	-0.7719629654969007	0.8743012815593822	-0.7681006973317676	0.8223143826730217	-0.7698415618824787	0.7750456174441536	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	6.982031352718052e+252	1.4376319545062692e+180	6.964076089067324e+252	6.8170154968e-313	0.0	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	50.0
453	NaAD	-3.435252483439414e-10	-3.637370785420079e-10	1.082653327246973e-09	-3.6107451561334137e-10	2.7363047069328617e-10	-3.3947250946718684e-10	1.07967812663294e-09	-3.491643822455517e-10	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	5.5199979851301406e+228	4.880463037154749e+252	2.1739182640308068e-100	6.21648314439745e-310	1.202785016556e-311	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	50.0
454	NR	-3.77040887781908e-05	-0.0006152845574103	0.0145663534075101	-4.228416944346588e-05	-0.0007918733115072	-3.725675881677159e-05	0.0145263241363028	-0.0005906339085761	1.4376469339394953e+180	2.1130967136856422e+214	2.1502896782180453e-13	4.443806195307074e+252	7.50048895508258e+247	7.2020768756615385e+252	6.95194969632014e-310	0.0	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	50.0
455	NAR	1.8158638388359247e-06	-1.3412230568079146e-06	-1.292034181621306e-06	0.0021660080193988	-1.3074669583304415e-06	-2.5718097659037495e-07	-1.2884835890338573e-06	0.999998920547252	1.37947153028908e+219	6.384817653809667e+20	6.193442051059869e+175	2.3095566190001305e+161	1.1782872971038268e+180	7.932538912301001e+68	0.0	1.2027849509836e-311	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	50.0
456	NAM	-1.0622972136167528	0.0227754956080987	-0.0332083007494041	0.0047450475881328	-0.0332082993588665	0.0227789239203795	-inf	inf	0.0	7.816872346807485e+160	3.062577770748435e-57	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	0.0	50.0
457	NaMN	-0.0139198100338396	0.0062315977706567	0.0029606021764585	-1.614470390729782	0.002960602138655	0.0062318809537343	inf	inf	-1.0864752752346e-310	6.384817653810007e+20	1.0298598016219898e-71	1.202770902144e-311	1.3837435368991886e-47	0.0	0.0	0.0	7.4e-323	0.0	6.384815116218036e+20	50.0
458	NMN	2.998035512227917e-06	-9.57490600920831e-05	1.245401327918426e-05	4.478233079888651e-06	1.245401220715493e-05	2.153288066243416e-05	inf	-inf	6.9519498617786e-310	0.0	0.0	9.515146397066965e-43	1.2027709024325e-311	7.488248566470871e-67	1.7982107663474273e-52	5.835261444544871e+257	1.202771055984e-311	9.27923374638954e+199	1.2905803715659512e-307	50.0
459		0.8060663606027014	-1.9688353998020356	3.34839091786367	1.205489630786492	3.348390781192318	-1.969275017073692	inf	-inf	0.0	7.4e-323	7.4e-323	3.9244809846813885e+179	0.0	1.2027860153354e-311	1.2027672888324e-311	1.2027793948557e-311	-1.14079855204186e-310	1.0635294425628266e-94	3.483440164960454e+228	50.0
460	NAD	0.2698790660272127	1.9379993128017063	-3.31486296394513	0.4037683845287717	-3.3148628287597197	1.9383176204785797	-inf	inf	6.013469302926926e-154	0.0	6.9519498617786e-310	0.0	6.95194986205886e-310	0.0	1.202765454268e-311	0.0	6.9519498617786e-310	0.0	0.0	50.0
461	NaAD	-1.1661202574969989e-08	-8.373899804381602e-08	1.432355721021047e-07	-1.7446425151345176e-08	1.4323151527433985e-07	-8.375275177792168e-08	inf	-inf	1.202770902144e-311	4.261299360757877e+257	0.0	7.4e-323	0.0	0.0	0.0	0.0	0.0	7.4e-323	7.4e-323	50.0
462	NR	-1.4197692922081368e-10	-1.0196633496698147e-09	2.540130629727496e-08	-2.1241290879215338e-10	-6.218141462762556e-10	-1.0197025929127115e-09	-inf	inf	0.0	1.202786014719e-311	1.2079505249892874e-153	0.0	9.951355202647593e-43	2.42260053143192e-52	0.0	0.0	1.076626217248244e+277	0.0	6.9519498617786e-310	50.0
463	NAR	2.3464361699019523e-15	-1.6800448079037858e-14	-9.513319083393204e-15	5.084892448258923e-13	-9.513318928300064e-15	-1.680112829356669e-14	-inf	inf	6.95194986205886e-310	0.0	1.202770902302e-311	6.746379037336264e-67	1.4073521651915875e-48	0.0	7.4e-323	0.0	1.2027709027526e-311	1.6779197143673458e+243	0.0	50.0
464	NAM	-1.107457363493038	-0.0987655516439319	-0.8125480930653023	0.5907647240607921	-0.8125481783217285	0.0051443809234373	-inf	-inf	2.152949024863e-312	9.27923374638954e+199	4.673122819135258e-62	7.4e-323	0.0	7.4e-323	0.0	0.0	1.2027709044206e-311	7.4e-323	4e-323	50.0
465	NaMN	-0.226689068376804	1.5372180502155146	4.196082722791264	-2.6432401372951984	4.196083164125564	1.0061791397642714	inf	inf	-1.5000443058037275e-154	1.0635294425628266e-94	3.4834401649603766e+228	1.20277090397e-311	4.4438055886566655e+252	0.0	0.0	0.0	1.202770904373e-311	1.2027841380124e-311	1.2169741431011176e-152	50.0
466	NMN	0.0001364919888687	-0.2028273952241491	0.0001110401093771	0.0002098732937246	0.0001110400072789	1.8762440183023388e-06	inf	-inf	6.95194987012043e-310	0.0	4e-323	5.852818101132028e+63	1.2027709042585e-311	7.0531553666895585e+87	1.2027709043257e-311	4.787196660461433e+180	1.202770905986e-311	0.0	1.5203681899462032e-47	50.0
467		0.0022444229096561	-0.8205461861227218	0.0018233322146864	0.0034524228774053	0.0018233317555755	-1.0291662449009589	inf	-inf	0.0	7.4e-323	7.4e-323	6.384648614886652e+20	0.0	1.2027733999185e-311	1.2027672479633e-311	1.202763169234e-311	-1.50040848392133e-154	0.0	0.0	50.0
468	NAD	1.3302720917040158	-0.4146131113123175	-3.3816717361616826	2.046515069125732	-3.3816720912795866	0.0178210765248967	-inf	-inf	1.076626217248244e+277	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.2027734079817e-311	5.7e-322	6.95194987012043e-310	0.0	4e-323	50.0
469	NaAD	-4.7087300045267735e-06	1.4675663289997782e-06	1.1972297658111577e-05	-7.243996901705516e-06	1.1969789946912586e-05	-6.308080749793093e-08	inf	inf	1.20277090397e-311	1.6779197143673458e+243	0.0	7.4e-323	0.0	0.0	1.2169745500743517e-152	1.2026536375917e-311	0.0	7.4e-323	7.4e-323	50.0
470	NR	-5.884533141496741e-09	-7.21443355431832e-10	2.154933069427988e-07	-9.05287545525108e-09	-5.088060622568493e-09	-7.88319293477926e-11	-inf	inf	0.0	1.202773400108e-311	2.150289495073121e-13	0.0	7.50048895508246e+247	7.2020760384649804e+252	1e-322	0.0	0.0	0.0	6.95194986536514e-310	50.0
471	NAR	-3.5696561837618794e-10	-9.964488669922188e-11	-4.5184466129083984e-10	-4.64308417791302e-10	-4.5184470874674636e-10	-4.2104478382631135e-11	-inf	inf	6.95194987013466e-310	0.0	1.202770904128e-311	2.309556055536773e+161	3.3339533976723545e+178	0.0	1.53e-322	0.0	1.2027709045787e-311	1.201049617687e-311	0.0	50.0
472	NAM	-1.0075455814769545	0.0026185303628043	-0.0038138984103483	0.0003397102739328	-0.0038138982909765	0.002633861346062	-inf	inf	0.0	0.0010794001055272	-0.0003364224799531	-0.0027439325019558	0.0016605689883697	-0.0027439327901031	1.4460253659040626e-05	-inf	-inf	7.4e-323	4e-323	50.0
473	NaMN	-1.8432781284261708e-05	7.735733864135139e-06	4.374881343093494e-06	-1.001295094500416	4.374883298157387e-06	7.747874995182235e-06	inf	inf	-1.19512178999384e-310	3.897439344295634e-16	1.5163981912110834e-17	4.2375035964339345e-18	5.77532338935236e-17	2.1177180380177246e-16	5.916092042096949e-17			1.202762077072e-311	6.384815116218034e+20	50.0
474	NMN	0.000108544829025	-0.0037063140851397	0.0004832498772128	0.0001077621569913	0.000483249463107	0.000836160222826	inf	-inf	-1.107457363493038	-0.0987655516439319	-0.8125480930653023	0.5907647240607921	-0.8125481783217285	0.0051443809234373	-inf	-inf	2.152949024863e-312	9.27923374638954e+199	4.673122819135258e-62	50.0
475		0.7511248380283958	-1.9610166513540817	3.3440623412416413	0.7461480423801398	3.344062301563984	-1.9780856459113276	inf	-inf	-0.226689068376804	1.5372180502155146	4.196082722791264	-2.6432401372951984	4.196083164125564	1.0061791397642714	inf	inf	-1.5000443058037275e-154	1.0635294425628266e-94	3.4834401649603766e+228	50.0
476	NAD	0.2562070083806156	1.9611504229949108	-3.3391249032864536	0.2545582076239107	-3.3391248633352952	1.9736555662518744	-inf	inf	0.0001364919888687	-0.2028273952241491	0.0001110401093771	0.0002098732937246	0.0001110400072789	1.8762440183023388e-06	inf	-inf	6.95194987012043e-310	0.0	4e-323	50.0
477	NaAD	-3.1797289505508533e-13	-2.4339416043441984e-12	4.14818196935911e-12	-3.159266046384316e-13	4.143708243724577e-12	-2.449460606909167e-12	inf	-inf	0.0022444229096561	-0.8205461861227218	0.0018233322146864	0.0034524228774053	0.0018233317555755	-1.0291662449009589	inf	-inf	0.0	7.4e-323	7.4e-323	50.0
478	NR	-2.5084923809250954e-09	-1.9294437540311472e-08	4.7466769804924614e-07	-2.492350886194666e-09	-1.1461662456899457e-08	-1.9323827034418683e-08	-inf	inf	1.3302720917040158	-0.4146131113123175	-3.3816717361616826	2.046515069125732	-3.3816720912795866	0.0178210765248967	-inf	-inf	1.076626217248244e+277	0.0	6.95194986536514e-310	50.0
479	NAR	-9.945527015984245e-13	-8.033599129029043e-12	-4.649819143307648e-12	2.5705816215779572e-09	-4.649821184559858e-12	-8.045982087366456e-12	-inf	inf	-4.7087300045267735e-06	1.4675663289997782e-06	1.1972297658111577e-05	-7.243996901705516e-06	1.1969789946912586e-05	-6.308080749793093e-08	inf	inf	1.20277090397e-311	1.6779197143673458e+243	0.0	50.0
480	NAM	-1.0153093046849355	0.000939638863083	-0.0002935265749887	0.0014014898531516	-0.0003721192929045	0.0005678375202817	-inf	0.0008899768518287	8.40735241e-315	-5.785410588504e-309	1.1079605951789774e-47	7.4e-323	0.0	7.4e-323	0.0	0.0	1.202770940705e-311	7.4e-323	3.5e-323	50.0
481	NaMN	-0.0368678993675591	0.0179885670753966	0.0010779537084646	-2.2703150391417344	0.0087032185919616	0.0060487758466309	inf	0.0170378100098213	-1.5218949022138798e-154	1.2027709405625e-311	2.47e-322	1.2027709404913e-311	0.0	0.0	0.0	0.0	1.2027709389973e-311	1.2027841410163e-311	6e-323	50.0
482	NMN	0.5855977007187496	-0.4190527846205605	0.3734001340875057	1.0060985922999903	0.7866363490429795	0.5576654860742699	inf	-0.3969044625712332	6.9519498728354e-310	0.0	4.4e-323	1.265e-321	1.20277094078e-311	1.2010496176863e-311	1.2027709408787e-311	2.1219957905e-314	1.202770940705e-311	0.0	1.0126634316215623e-307	50.0
483		3.306927525091417e-07	3.535410032510729e-07	1.3189945405156124e-07	7.251263662412004e-07	4.45871638202839e-07	-1.0000051402755954		3.3440415681949815e-07	0.0	7.4e-323	7.4e-323	0.0	0.0	1.20279254682e-311	1.2027672661686e-311	1.202795479736e-311	-1.5222590827625822e-154	0.0	5.5104993430383e-310	50.0
484	NAD	0.1569172360510689	0.1365994363302767	-0.1270106343512965	0.3357926165455041	-0.2695756464157807	0.1481979692852542	-inf	0.1293797058864663	1.2010496176863e-311	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.2027709408787e-311	0.0	6.9519498728354e-310	0.0	3.5e-323	50.0
485	NaAD	-2.6380370320554706e-07	-3.911822125474493e-07	2.6670844646537375e-05	-6.074867811269667e-07	1.9261942008471658e-07	-2.4834393721371494e-07	inf	-3.7050694242651865e-07	1.2027709404913e-311	5e-324	0.0	7.4e-323	0.0	0.0	1.27e-321	0.0	0.0	7.4e-323	7.4e-323	50.0
486	NR	0.0160078516948773	0.0091947283504661	0.7634551378209585	0.0329949371748543	-0.0351476409875134	0.0151418721907951	-inf	0.0087087566634391	0.0	1.202792547579e-311	1.2010496176863e-311	0.0	1.2027709411316e-311	0.0	0.0	0.0	0.0	0.0	6.95194986536514e-310	50.0
487	NAR	-1.4048220341895125e-07	-4.112432437967671e-07	-2.4982955881295412e-08	-1.3064311527269416e-08	-1.997696981894559e-07	-1.3803887938129436e-07	-inf	0.9999996142433348	6.95194987284965e-310	0.0	1.2027709406494e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	1.2027709411e-311	1.201049617687e-311	0.0	50.0
488	NAM	-1.0138009181555772	0.0005200408522352	-0.1189467182413806	0.0908042547969287	-0.1189467296791896	0.0015791301059804	-0.1187146351910225	0.0005445276504342	8.40735241e-315	-5.785410588504e-309	1.1079605951789774e-47	7.4e-323	0.0	7.4e-323	0.0	0.0	1.202770940705e-311	0.0	0.0	50.0
489	NaMN	-0.902057455996492	1.873905939466488	4.21451443449008	-3.136528143466549	4.214514845967787	1.8483665042050557	4.206291221358522	1.962141231720194	-1.5218949022138798e-154	1.2027709405625e-311	2.47e-322	1.2027709404913e-311	0.0	0.0	0.0	0.0	1.2027709389973e-311	1.202770940705e-311	1.2027709389973e-311	50.0
490	NMN	0.0003441618380058	-0.014684200594125	6.393968713810592e-05	0.0005471102202605	6.393965909685957e-05	9.535888471343611e-06	6.381496850307405e-05	-0.0153756252295058	6.9519498728354e-310	0.0	4.4e-323	1.265e-321	1.20277094078e-311	1.2010496176863e-311	1.2027709408787e-311	2.1219957905e-314	1.202770940705e-311	0.0	1.202770940705e-311	50.0
491		0.1721701983035181	-1.8712274382490823	0.0319680711281172	0.2737041650770299	0.0319680680444839	-1.898150994891991	0.0319057353469767	-1.9593366097980411	0.0	7.4e-323	7.4e-323	0.0	0.0	1.20279254682e-311	1.2027672661686e-311	1.202795479736e-311	-1.3146486023261124e-231	0.0	1.2027709389973e-311	50.0
492	NAD	1.743160646934907	0.0114858697746133	-4.127164011511214	2.7711798210477188	-4.127164408397533	0.0481921697807662	-4.119111271062437	0.0120266968540343	1.2010496176863e-311	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.2027709408787e-311	0.0	-1.0138009181555772	-0.902057455996492	0.0003441618380058	50.0
493	NaAD	-1.1909251208954388e-10	-7.847869325084624e-13	2.82051225525928e-10	-1.8932665036977158e-10	2.8195895438712557e-10	-3.2924828656181552e-12	2.8150089968001933e-10	-8.217396433613998e-13	1.2027709404913e-311	5e-324	0.0	7.4e-323	0.0	0.0	1.27e-321	0.0	0.0005200408522352	1.873905939466488	-0.014684200594125	50.0
494	NR	-1.409896671187658e-09	-4.0995025811321846e-11	3.9395405511461764e-08	-2.241375333086256e-09	-2.669164716687297e-10	-3.8978565005567516e-11	3.9318569203239925e-08	-4.292532976353927e-11	0.0	1.202792547579e-311	1.2010496176863e-311	0.0	1.2027709411316e-311	0.0	0.0	0.0	-0.1189467182413806	4.21451443449008	6.393968713810592e-05	50.0
495	NAR	-0.0011085110570111	-3.268145950147028e-05	-0.000206736893838	-0.0017618792735917	-0.0002067369138279	-3.10534274308316e-05	-0.0002063335165242	1.0489306632295012	6.95194987284965e-310	0.0	1.2027709406494e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	0.0908042547969287	-3.136528143466549	0.0005471102202605	50.0
496	NAM	-1.5314319602070323	0.16253321879692	-0.2945734720607303	1.8929360115345852	-0.2945455688746294	0.2117930372568933	-inf	0.1555119147672204	8.40735241e-315	-5.785410588504e-309	1.1079605951789774e-47	7.4e-323	0.0	7.4e-323	0.0	0.0	1.202770940705e-311	0.0	0.0	50.0
497	NaMN	-0.613683554021501	0.519667296489846	0.3216926661923408	-8.286843144797365	0.3218500890584904	0.1928285414324682	inf	0.4972121619128403	-1.5218949022138798e-154	1.2027709405625e-311	2.47e-322	1.2027709404913e-311	0.0	0.0	0.0	0.0	1.2027709389973e-311	1.202770940705e-311	1.2027709389973e-311	50.0
498	NMN	0.4887358870882645	-0.908970265895272	1.0338379700997269	1.4563406417622418	1.0336494429754808	0.1630219071725825	inf	-0.8696869894488122	6.9519498728354e-310	0.0	4.4e-323	1.265e-321	1.20277094078e-311	1.2010496176863e-311	1.2027709408787e-311	2.1219957905e-314	1.202770940705e-311	0.0	1.202770940705e-311	50.0
499		0.0081769060654974	0.0026502179949095	0.0172907617795172	0.024373380448848	0.0172917656815961	-1.1173006606300373	inf	0.0025348625830241	0.0	7.4e-323	7.4e-323	0.0	0.0	1.20279254682e-311	1.2027672661686e-311	1.202795479736e-311	-1.3146486023261124e-231	0.0	1.2027709389973e-311	50.0
500	NAD	1.647292474824496	0.2240362398174022	-1.077657800970255	4.910046298037239	-1.077655594392701	0.5493802968439274	-inf	0.2143483623066347	1.2010496176863e-311	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.2027709408787e-311	0.0	-1.0138009181555772	-0.902057455996492	0.0003441618380058	50.0
501	NaAD	-1.47802678795225e-11	-2.7999139227456854e-12	3.433879186631867e-11	-4.4055542593026357e-11	8.408648101825933e-12	-4.929272336406974e-12	inf	-2.6788496568252904e-12	1.2027709404913e-311	5e-324	0.0	7.4e-323	0.0	0.0	1.27e-321	0.0	0.0005200408522352	1.873905939466488	-0.014684200594125	50.0
502	NR	-7.606796761737522e-06	-1.4414543030841008e-05	0.0004229255947296	-2.2679204518029523e-05	-1.6380193002612653e-05	-2.5365476695768767e-06	-inf	-1.379140766208076e-05	0.0	1.202792547579e-311	1.2010496176863e-311	0.0	1.2027709411316e-311	0.0	0.0	0.0	-0.1189467182413806	4.21451443449008	6.393968713810592e-05	50.0
503	NAR	-1.141893846574466e-08	-2.1559750193551908e-08	-2.42266304371211e-08	-3.3694087791671286e-08	-2.4233748879097875e-08	-3.829329404552084e-09	-inf	1.0000012817805846	6.95194987284965e-310	0.0	1.2027709406494e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	0.0908042547969287	-3.136528143466549	0.0005471102202605	50.0
504	NAM	-1.004107756605003	0.000136508888242	0.0001277982066886	0.000133815493918	0.0001277982122761	0.000133900333214	inf	inf	0.0	0.0	1.1079605951789774e-47	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	4e-323	50.0
505	NaMN	-6.199443493844693e-08	1.813445641550321e-08	1.794291616341383e-08	-1.0000034456599158	1.7942916950778555e-08	1.7768198254523896e-08	-inf	inf	-1.520802368555682e-154	0.0	1.2027709223097e-311	1.2027709386653e-311	2.3146348642266735e-152	0.0	0.0	0.0	7.4e-323	1.2027841124e-311	2.5e-323	50.0
506	NMN	3.687161991900311e-07	-0.0248467510163981	3.7101760200355117e-07	3.334871906035405e-07	3.710175315825583e-07	3.673926964302054e-07	inf	-inf	6.95194987138207e-310	0.0	4.4e-323	9.549431806710087e-307	1.202770938954e-311	-5.611575429291843e-309	0.0	1.203171613477e-311	1.2027710203007e-311	0.0	3.936266762064297e-62	50.0
507		5.885512123973811e-05	-0.9757149264590436	5.922246829007725e-05	5.728433831747571e-05	5.922246607701432e-05	-1.00057885106869	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.202791800536e-311	1.2027672501925e-311	1.202795479736e-311	-1.5211665462391545e-154	8.40735241e-315	-5.65503508913702e-309	50.0
508	NAD	0.0115456072601002	0.0115039410846377	-2.1550331918331657e-06	0.0114968749939745	-2.1550332298343248e-06	0.0115041643401382	-inf	inf	1.2010496176863e-311	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.202771020435e-311	0.0	6.9519498711544e-310	0.0	4.4e-323	50.0
509	NaAD	-3.500885927407171e-09	-3.4882518153639513e-09	6.547976867268473e-13	-3.486109216157007e-09	6.533198456395066e-13	-3.488319508680385e-09	inf	-inf	1.2027709386653e-311	5e-324	0.0	7.4e-323	0.0	0.0	0.0	0.0	0.0	7.4e-323	7.4e-323	50.0
510	NR	2.1902845172470583e-08	2.160698257969984e-08	1.0644451673972769e-07	2.1810397282428964e-08	-1.0648943948965804e-08	2.1824224968652882e-08	-inf	-inf	0.0	1.2027917982117e-311	0.0	0.0	1.202770991471e-311	0.0	0.0	0.0	1.2010496176863e-311	0.0	6.95194986536514e-310	50.0
511	NAR	-1.648928958835119e-13	-1.676879397973373e-13	-1.6592212900882399e-13	5.360755786228017e-13	-1.6592213626117853e-13	-1.64301069065984e-13	-inf	inf	6.9519498713963e-310	0.0	1.2027709388234e-311	1.2010496176863e-311	6.3244936108728e-310	0.0	7.4e-323	0.0	1.202770939274e-311	1.201049617687e-311	0.0	50.0
512	NAM	-1.0000213614714906	8.514068739638487e-07	6.658740625787545e-07	8.082724547879286e-07	6.658741417870525e-07	8.083547180924095e-07	inf	-inf	0.0	0.0	5.060563715169799e-38	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	4e-323	50.0
513	NaMN	-6.865388791886493e-08	1.2200929822540414e-08	1.1494143542005649e-08	-1.0000022895376497	1.1494144381787018e-08	1.1457754516785262e-08	inf	inf	-1.520802370119577e-154	0.0	1.202725325576e-311	1.2027253246197e-311	0.0	0.0	0.0	0.0	7.4e-323	1.2027420470027e-311	6.384815116218036e+20	50.0
514	NMN	2.0217893132719518e-07	-0.078650609885373	2.028378608902867e-07	1.8362226023460485e-07	2.028378493907495e-07	2.021954784200253e-07	inf	-inf	6.9519498711544e-310	0.0	4e-323	0.0	1.2027253249083e-311	-5.611575429291843e-309	0.0	1.203171613477e-311	1.2027254019627e-311	9.27923374638954e+199	1.3150998602111226e-47	50.0
515		9.627660618462282e-06	-0.9214348762542256	9.659037889054251e-06	9.410112557666902e-06	9.659038155468318e-06	-1.0000944617825709	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.2027478863527e-311	1.202740522182e-311	1.202747543147e-311	-1.5211665443299864e-154	1.0635294425628266e-94	3.4834401649603766e+228	50.0
516	NAD	0.0036186334474496	0.0036188976851261	-3.813721827780571e-08	0.0036185612614653	-3.813721948989855e-08	0.0036189295911257	-inf	inf	1.2010496176863e-311	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.202725378698e-311	0.0	6.9519498715042e-310	0.0	4e-323	50.0
517	NaAD	-1.324090117903265e-07	-1.3241868066139214e-07	1.4233600110866425e-12	-1.3240637044104756e-07	1.392686201808423e-12	-1.3241984795046273e-07	inf	-inf	1.2027253246197e-311	5e-324	0.0	7.4e-323	0.0	0.0	0.0	0.0	0.0	7.4e-323	7.4e-323	50.0
518	NR	1.211872183184952e-08	1.1741477953529791e-08	5.864559184694364e-08	1.2118480299221352e-08	-5.864698221178175e-09	1.2119713541666752e-08	-inf	inf	0.0	1.202747885262e-311	0.0	0.0	0.0	0.0	0.0	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	50.0
519	NAR	-5.6206859094337287e-14	-5.985749131248449e-14	-5.6390066959189885e-14	2.850340475331832e-13	-5.63900710700199e-14	-5.6211486299939436e-14	-inf	inf	6.95194987116864e-310	0.0	1.202725324778e-311	1.2010496176863e-311	6.3244936108728e-310	0.0	7.4e-323	0.0	1.2027253252284e-311	1.6779197143673458e+243	0.0	50.0
520	NAM	-1.000000975812907	4.078070173131092e-08	1.5719835297052048e-10	1.9415633889596233e-08	1.6161247211787354e-08	1.5395673761290366e-08		3.796735420135661e-08	1.2027709517086e-311	9.279233746389736e+199	7.727819902446094e+228	2.59458115875878e+161	5.5199979851301406e+228	9.479058508652662e+179	1.6928021207302066e-307	0.0	0.0	7.4e-323	4e-323	50.0
521	NaMN	-1.5897436088123786e-05	8.225186768215072e-06	3.355399006750382e-08	-1.0012653208269413	3.2599330404146573e-06	3.105094891842386e-06	-inf	7.808763987747249e-06	-1.0022127047820001e-149	1.0635294425628266e-94	3.483440164960454e+228	7928846488660339.0	4.443806195307074e+252	5.293695428895758e+180	3.6806590670658433e+180	0.0	0.0	1.2028033710315e-311	6.384815116218035e+20	50.0
