temperature	NA	NaMN	NAM	NAD	NaAD	NMN	NAR	H2O	ADP	ATP	PPi	PRPP	AMP	Gln	Glu	H3_ac	H3_deac	Pi	NR	pathway
50.0	8.335055838215957e-05	4.5398259571252155e-05	0.14459458433699315	0.14115545229634707	4.6388599353041575e-06	0.014115416150655096	2.919960439929311e-08	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.1303385116129086e-06	PNCA
50.0	6.723290443342276e-08	0.0001103952369096811	0.18982950297732046	0.10004836108450836	7.073141999690315e-06	0.010004551209278786	3.991586558505807e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	4.512549205176126e-08	PNCA
50.0	9.426154458776442e-09	2.8537865525449556e-06	0.1896239654852747	0.10031787596725766	2.3164282089253978e-05	0.010031786218534861	7.849233848173214e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.4404921317573177e-07	PNCA
50.0	1.6594177657138328e-07	0.00013093071217616333	0.18949726466031674	0.10016964607352728	0.00018243384427413232	0.01001673145746288	2.6889750365562645e-07	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.558412962589458e-06	PNCA
50.0	8.765085610460942e-08	3.6119407407988093e-06	0.18996795207529096	0.10001224087191507	1.4883074137927232e-05	0.010001219858302296	1.3073488402736923e-11	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	4.515683400645899e-09	PNCA
50.0	6.788251263889189e-09	3.409821953562538e-05	0.18995375911687623	0.10000726643049572	4.208452793509823e-06	0.010000659395219056	4.248203935697315e-11	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.55434659273359e-09	PNCA
50.0	2.576624777276945e-07	0.00015506230074879726	0.18971391523193817	0.10006430639984995	6.032945214573842e-05	0.010006126587648156	2.6133442070312106e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.1038570785829946e-09	PNCA
50.0	5.4459066876846005e-08	4.445186937390838e-05	0.18987481136963985	0.10005159641735252	2.404818248246329e-05	0.010005031884774198	2.0005616466901224e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.6172540545662014e-09	PNCA
50.0	4.181068896520734e-05	4.637120303747264e-06	0.18994711745232404	0.1000018396395598	4.3357782341049886e-06	0.010000175562523528	3.101766003202968e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	8.34479130086264e-08	PNCA
50.0	5.8617058239855584e-08	0.00079572424488753	0.17214574068279648	0.10828503831803042	0.00794435852965033	0.010828500052563753	2.1489671238884719e-07	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.64658300889342e-07	PNCA
50.0	1.9022815044099293e-08	7.445143935983013e-05	0.18952914757969602	0.10031752840451534	4.501448106868003e-05	0.01003160907048659	1.2552434695661544e-07	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.1044777115712764e-06	PNCA
50.0	2.6741184820261102e-05	7.007940026156797e-05	0.1894428204375364	0.10040981895697203	1.8512385527333243e-06	0.010040827031511828	4.2030943855109997e-07	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	7.441440906676107e-06	PNCA
50.0	1.6896276659172196e-08	0.0001690122991303938	0.18972960329821403	0.10009037265434036	2.2620243873478038e-06	0.010008676869774823	6.671633716026771e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	4.9286242691697474e-08	PNCA
50.0	1.400734911102229e-07	2.5055230745106863e-05	0.1891918916588481	0.10048406696744064	0.00024929486547159657	0.010048406414088466	2.2464681799969395e-08	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.1223252332373037e-06	PNCA
50.0	2.4179908576172418e-05	0.00015652302670358717	0.14411318663270942	0.14014321761587537	0.0015485425820049095	0.014014316895589334	2.741487457894629e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.059705380522947e-08	PNCA
50.0	9.474034111377423e-09	1.8614608893916036e-06	0.18661789955047944	0.10305705598583016	1.746664984189998e-05	0.010305705369052946	2.1831091427076673e-12	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.5076889664483004e-09	PNCA
50.0	7.898410178239795e-07	0.00076403472155164	0.1769424131738763	0.11012337014834857	0.001159014566551085	0.011010370354119392	2.571519279558695e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	4.6230159576366054e-09	PNCA
50.0	4.6486800637862354e-07	1.597698092851831e-05	0.18995132939119783	0.10001925476275962	1.1076053332035777e-05	0.010001894362860331	4.5272953482679146e-11	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.535642383557901e-09	PNCA
50.0	7.952068390836089e-07	2.8638369300965875e-05	0.18611152891626606	0.10349414970237672	1.5551242527188725e-05	0.010349332660788127	8.467796748618617e-11	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.817223921116551e-09	PNCA
50.0	3.330622521018273e-08	0.00011331593068527044	0.18812723397119907	0.10065627318046756	0.0010375292711212122	0.010065608319903552	4.983178007631485e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.52208035344097e-09	PNCA
50.0	9.782053340777564e-07	4.1615180865128417e-05	0.18929000518898376	0.10022952694000731	0.0004145680544342992	0.010022952322890296	1.141077516609239e-08	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.426967100010484e-07	PNCA
50.0	1.8185720258548355e-08	6.962373559616255e-06	0.18992788662821591	0.10000678580384469	5.764562659169291e-05	0.010000676193144275	1.3979526379724733e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.5049128320704696e-08	PNCA
50.0	1.3939087281752223e-06	0.006079547903042261	6.943395089907923e-05	0.26086943289572445	0.006897812219852684	0.02608236811040603	7.1762526421662525e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.8350947133046125e-09	PNCA
50.0	2.3154677567741627e-06	0.0007397693790395422	0.0022828963830664206	0.2698882217537518	9.214664141710577e-05	0.026987896685652112	1.2227219987142522e-06	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.530967317527897e-06	PNCA
50.0	3.56463006023724e-08	4.3045814976481105e-07	0.18982481290629594	0.1001558528625605	3.270822541216345e-06	0.010015585030770652	4.227019440692718e-12	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.2269154356340537e-08	PNCA
50.0	6.268932601824819e-05	2.6286234001819963e-06	0.18860891428035803	0.10118185954544512	2.5718942435698505e-05	0.010118185841615572	7.151172346009369e-12	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.4335760189608685e-09	PNCA
50.0	6.000860491432808e-09	4.430245773882937e-06	0.18909543426943154	0.10080982406703869	9.055531931991614e-06	0.010080975359390133	9.640220026508464e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.73561551307688e-07	PNCA
50.0	1.688079196191189e-06	1.7104435796158784e-05	0.18199157688352618	0.1072418663824031	2.3113256357308154e-05	0.010724155587179393	6.257766190862903e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	4.89117775528742e-07	PNCA
50.0	6.30057894354325e-05	3.3273796303455126e-05	0.18895455288442467	0.10056841774907425	0.0003238580445654615	0.010056839080311622	1.3605375112190862e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.129534763642386e-08	PNCA
50.0	6.439216389303383e-07	4.695389499942005e-05	0.18947435897987655	0.10000825398571744	0.00046895871852101174	0.010000825283101615	1.8918939380635034e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.0269556744922414e-09	PNCA
50.0	1.1235027562228069e-05	4.804028059145699e-06	0.18823935815668746	0.10154918076761203	4.050030042395909e-05	0.010154915784617025	2.2422455983063795e-11	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.9126157519218116e-09	PNCA
50.0	2.803191632302314e-06	0.00014382106381672846	0.1880066365185274	0.10162120103992049	6.373218409328488e-05	0.01016180480931793	1.215243954682033e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.071167496255179e-09	PNCA
50.0	2.21782741277199e-07	1.082999782849048e-06	0.1896768890690631	0.10028320343732237	1.0269261816989305e-05	0.010028320228751194	1.1435111924127524e-11	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.3209087145929798e-08	PNCA
50.0	6.335161825981951e-06	2.6620351869724217e-05	0.18962225269354607	0.10007776012399294	0.0002590827872646571	0.010007774215369619	3.6473373342731516e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.7101879371310965e-07	PNCA
50.0	4.905286498841898e-07	0.00024372784300340063	0.15921013105272352	0.12555263219923696	0.002422642700516949	0.012555259919777982	2.0599590284502753e-06	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.3055797062896589e-05	PNCA
50.0	4.477120039757759e-06	1.847155076868071e-05	0.1899719898587016	0.10000306587066723	1.7234123234917573e-06	0.010000270069304321	3.090518198898251e-11	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.0872897946820026e-09	PNCA
50.0	3.202978634050884e-05	0.017923743856148235	3.2887774069048207e-06	0.10001250096151199	0.17202611381348376	0.010000764361980783	1.4565872757253065e-06	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.0185585210082822e-07	PNCA
50.0	2.0043497792727224e-06	1.3292003682382166e-05	0.18997005534976627	0.10000836956925374	5.411196800133176e-06	0.010000811544647886	5.902256129181577e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.539584472845929e-08	PNCA
50.0	2.4637006176524164e-06	0.00020266111906771565	0.16758326443239327	0.119273461119846	0.0010115609561041432	0.011926557776833885	3.7048508760676043e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.7190286487272888e-08	PNCA
50.0	8.65620577716163e-08	0.00010825244291158006	0.18908662526103476	0.10005314646610192	0.0007462910443048097	0.010005247472039685	2.8002237076576964e-08	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.2274931244029286e-07	PNCA
50.0	4.255585644743732e-08	0.00016998507375341545	0.1804981964217975	0.10695427742334934	0.0016820703634292818	0.010695422097446056	6.85354448567137e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.37901354621821e-09	PNCA
50.0	3.95582931051406e-06	4.126975755401645e-06	0.18946887253818767	0.10044069896253877	3.800675449466759e-05	0.010044069243939377	8.856649401446406e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.688101086874964e-07	PNCA
50.0	2.544205131759343e-08	1.144443635381898e-05	0.18980817418619994	0.1000745955576233	9.830252359877882e-05	0.010007456307209197	1.4052239109986538e-11	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.5329114402086824e-09	PNCA
50.0	2.962612775782773e-08	0.00021508989780826785	0.18710621550136872	0.10054998300614783	0.0020718239584214095	0.010054973886780942	2.7584428128822163e-07	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.6082790638342058e-06	PNCA
50.0	2.826389917217094e-07	3.08319961670257e-07	0.18989073999633432	0.1000962964960432	1.9548228959605926e-06	0.010009629388020526	1.9480090452656777e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	7.88142951732323e-07	PNCA
50.0	6.312976986919027e-05	0.00015691846133118238	0.18860916115828635	0.10103847592950853	2.605992441760132e-05	0.010103405396259299	3.164856249739564e-07	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.532874702914698e-06	PNCA
50.0	2.3068708175082145e-07	8.247958455467762e-07	0.18992311515572985	0.10006220189667334	4.805946655559149e-06	0.010006219477249148	1.7236463200469606e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.600317118505433e-06	PNCA
50.0	1.5255964349079332e-07	4.886417496886898e-07	0.18781921055448647	0.10198036440005002	1.7465242572048474e-06	0.010198035814830345	5.784084034088682e-13	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.5044044086775587e-09	PNCA
50.0	1.3699708393992759e-06	1.1753403184759232e-06	0.18989586764443378	0.10008204639416267	1.0866062075214058e-05	0.010008204434096	4.424470081170961e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	4.697116274965106e-07	PNCA
50.0	2.3903635534356124e-08	0.017203157479754337	0.0002207955464663876	0.10068835264011701	0.171814342620179	0.010068820817666288	4.199346955050283e-06	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.076452263122519e-07	PNCA
50.0	5.614213020534253e-06	1.0308179648315887e-06	0.18991444694367887	0.10006530390840394	7.069224395453249e-06	0.010006529306761202	4.608762233353026e-12	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.581166437312932e-09	PNCA
50.0	4.694132057717607e-08	5.332126867907419e-06	0.18982373527863153	0.10015216501729417	3.396369450729235e-06	0.010015206542538518	5.003520125826139e-10	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.1722354460948125e-07	PNCA
50.0	4.8724028278851706e-08	5.111404845214725e-05	0.18925112338222286	0.10023677742879845	0.0004372390452865981	0.010023654918423375	1.667242390585528e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	4.078554596035291e-08	PNCA
50.0	1.229874239416695e-05	2.148117393158139e-05	0.1761651638306625	0.11254468664345559	1.9365638594318645e-06	0.011254427754619815	7.975355531138957e-11	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.211323405467428e-09	PNCA
50.0	3.9743210197601115e-08	0.00016177885441749567	0.18800034520620318	0.10046401993361054	0.0013274208836080998	0.010046308243559668	9.962401721119512e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	7.717298913613889e-08	PNCA
50.0	3.7673246056896798e-06	0.0015002958797342028	0.11471229894677429	0.16477553232215109	0.00253307233869919	0.016474935199948314	4.136870412703115e-08	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	5.66193831461125e-08	PNCA
50.0	6.248489146195121e-05	0.00016627790948007417	0.18911458057085767	0.10053129967253728	7.253300220448981e-05	0.010052803719283005	2.3686804942267486e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.786549509003259e-08	PNCA
50.0	2.0989794959666212e-08	0.00010479203438330924	0.1897610447721436	0.10008881554432543	3.667105329720756e-05	0.010008611977575195	3.3780611069096292e-09	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	4.025041923563179e-08	PNCA
50.0	1.2448013074965022e-08	5.272743477089526e-06	0.09844371278322887	0.1832254300087631	3.0348115946480095e-06	0.01832253450068702	6.23407000830504e-12	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	2.6980021604881715e-09	PNCA
50.0	1.1384329402767902e-07	3.2606674438042562e-06	0.18852282372136286	0.10133220493390903	8.354959736519068e-06	0.010133208264089139	8.647434497765777e-11	1.000000000000001	1.000000000000001	1.000000000000001	0.012	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	1.000000000000001	3.352369031926278e-08	PNCA
