Temperature	ET_NADS	ET_NAMPT	ET_NAPRT	ET_NMNAT1	ET_NRK1	ET_NT5	ET_PNCA	ET_PNP	ET_SIRT	Sol	objective
90.0	65328.88703160086	462486.9883622824	1000000.0	1000000.0	189.6278738126097	100.0	0.0090704735397228	100.0	28415.439339717566	2.0001695268328263	min_ratio
90.0	1599.783542901254	1000000.0	395509.6438397932	3798.3226686214703	100.0	100.0	0.0003550201302596	71463.26213640277	60575.613466445975	2.000087702832627	min_ratio
90.0	139.1743392735863	1000000.0	547.6990595754241	415121.8645670141	296318.1281499651	100.0	1e-06	7115.974838165082	61463.456733374456	2.0000769273356127	min_ratio
50.0	1000000.0	1.0	109433.23936375316	952598.305662834	7219.024449105614	100.0	151763.106768198	11864.028746901313	620349.2025833947	4.000017023163475	min_ratio
50.0	994519.7655534942	0.182808074139853	20530.98208372277	1000000.0	241309.85655279763	100.0	379285.85885166447	100.0	146011.97783057106	4.00001624418034	min_ratio
50.0	1000000.0	0.0926323989607907	967991.8726306972	1000000.0	1000000.0	100.0	191708.65814372388	231.36647126773497	454025.47449376975	4.000021092031305	min_ratio
50.0	319853.4724049743	0.0050436360352343	130230.83560298369	94382.80665070418	100.0	107.17356078860438	1000000.0	1000000.0	39396.3105724416	4.000121711547612	min_ratio
50.0	1000000.0	0.0020755693009077	45688.41215602053	49529.963859632	282.44824454747703	100.0	91818.55180907092	100.0	434466.557652159	4.000024306096342	min_ratio
50.0	1000000.0	0.7790908523938871	176615.80594246433	68613.17227489308	1530.3596482006842	100.0	48289.03843156014	100.0	186567.88754072404	4.000039491898083	min_ratio
50.0	234381.7060187821	2.9020448068916856e-06	2650.353976812992	623832.9112562167	216.00648480962315	100.0	13614.541245387638	100.0	50377.52413571612	4.000104379861476	min_ratio
50.0	74136.30324076435	0.0549198194411449	1173.8748410520732	75502.38090780459	500985.7767269621	100.0	49209.77992771949	2787.689675892574	7772.293380307859	4.000244387398898	min_ratio
50.0	239046.3781938092	0.0294148813248097	297074.90031580755	168454.95452704892	6107.304371099072	100.0	31337.523925908885	10129.449291827728	137437.5716571034	4.000070864771282	min_ratio
50.0	755688.2729712082	0.1770507621501242	1000000.0	280429.08079709986	1000000.0	100.0	1477.6334350466834	768405.8012028607	7652.916665074708	4.000742957927543	min_ratio
50.0	1000000.0	0.227593555331713	401682.2324548183	82380.78686797983	2589.442713365956	100.0	52958.90342611109	11049.495625441376	264124.9205456996	4.000031593431211	min_ratio
50.0	202966.59542120656	0.00189809903928	143.09249971849647	1000000.0	623874.8872130914	100.0	1065.2388768112369	86840.5545140884	1479.708064934105	4.00145331987889	min_ratio
50.0	1000000.0	0.0019802419471632	1000000.0	201620.77642545133	26622.16122669844	100.0	42239.516696650026	874.3181200694015	217012.9980797016	4.000029594305485	min_ratio
50.0	387224.8340182717	0.0012751908302513	446445.59641662834	54008.14000224286	104936.7959772459	100.0	51361.05555905044	221.7570845526296	107463.06845732171	4.000067968839122	min_ratio
50.0	1000000.0	0.0027225367665394	337594.3975848691	216416.7659122837	2169.6373683822103	100.0	137297.06951861267	1749.33710050733	569732.3450406035	4.000018164005736	min_ratio
50.0	465365.15338856494	0.0382694746798061	83040.5390216121	98902.56584970315	558072.1691216987	100.0	66091.16762749277	443.6408706938022	169694.95973491014	4.000047943219549	min_ratio
50.0	110868.70225717926	9.793964170541706e-06	769998.7691952083	18590.71019507972	18868.56169606545	100.0	2296.9375656974426	100.0	11928.172238714324	4.000488716006642	min_ratio
50.0	318490.1812270922	3.08211497368902e-05	507672.8876693028	131436.30869322954	491.3514117524364	100.0	41294.54465967161	8933.581879042593	163872.3761748132	4.000062606866401	min_ratio
50.0	892735.2158148569	0.00014350583882	331324.05978984165	1000000.0	437351.34592342895	100.0	43455.00918310466	100.0	37683.05066273545	4.0000965083387285	min_ratio
50.0	741318.5273669651	3.919287691706183e-05	816297.7881148264	100819.91528159037	919715.871563984	100.0	38005.093473511646	106705.49066249054	182129.32116187573	4.000038496963347	min_ratio
50.0	1000000.0	0.0015141551521853	775000.6891389348	149783.59125294644	2442.595326436458	100.0	91754.39668868808	1559.455783589672	435693.3572497928	4.000019921503464	min_ratio
50.0	1000000.0	0.0008326054202074	74738.63800958541	37865.031860766016	20707.20872692754	100.0	102555.6985596952	1864.4106383159897	460939.2287537127	4.000026210148558	min_ratio
50.0	90778.1398542411	3.361332704614412e-05	2529.379946368901	4592.971282025517	100.0	100.0	728867.0310325378	100.0	15776.906709938236	4.000265448840653	min_ratio
50.0	1000000.0	3.008591605810464e-05	53291.40962045967	1000000.0	7273.660235368762	100.0	438650.3473507384	100.0	195438.32541190417	4.000024146015501	min_ratio
50.0	619474.2307920931	2.0908819172136987e-05	499299.39063264185	36528.968056037	1395.165302900456	100.0	63800.47364237082	23848.975836823545	299941.02717324224	4.00003953323165	min_ratio
50.0	1000000.0	0.0006801378394344	666936.4839710669	759452.7745006657	38282.12996242283	100.0	149335.66484193463	8961.59825739577	623989.7049669786	4.000016425098582	min_ratio
50.0	1000000.0	1e-06	332565.64597536693	247262.36788668807	470553.193596359	100.0	103126.39650661367	5436.594389646494	494261.3980266279	4.00001714158887	min_ratio
50.0	1000000.0	0.0168195292828194	11974.145104882891	103588.8607233736	6084.6214085691845	100.0	182151.5076532924	1220.9782721672584	88927.33806874826	4.00002522463083	min_ratio
50.0	787504.4115198822	0.0067114288962281	16173.626588658004	27714.44163731296	51303.886227786286	100.0	208087.2854460817	814.6080537557431	117699.9664518462	4.000036965403415	min_ratio
50.0	979047.0492527748	0.042932956383743	129794.64266864638	802562.7941516688	260205.08116228832	100.0	139982.9436582807	199.41497500451743	525339.4449573878	4.000017546462612	min_ratio
50.0	148944.7866261514	5.029230967371912e-05	322352.1257544052	150539.25864711415	2096.7246091508887	100.0	12450.565869598797	100.0	56961.31155679354	4.000127600076813	min_ratio
50.0	160914.5501166073	1.4272422843736506e-05	1519.2654046038615	12608.02154752492	517.3474376752529	100.0	95685.49769878552	100.0	9863.00109297498	4.000191252426541	min_ratio
50.0	79731.65595356618	0.1081776706072004	254291.9447685775	414603.593759599	9642.12545566298	100.0	10814.741787520014	100.0	19202.7328976958	4.000300053407747	min_ratio
50.0	1000000.0	0.0029561966653372	10277.958727288806	989116.5574443293	232152.9160053075	100.0	29744.934889596578	56565.24614428111	149912.0666406367	4.00003976051646	min_ratio
50.0	513186.9320910747	0.0624108015184854	133863.1337809147	993005.6556003628	13636.50950344848	100.0	14899.1144700986	100.0	74783.0691123333	4.000078249234103	min_ratio
50.0	989893.5978155594	1e-06	19677.77239892324	1000000.0	267423.9676342582	100.0	94645.44859142354	100.0	404098.8986506613	4.000017010575753	min_ratio
50.0	953401.4988524022	0.0003541732037187	16014.056625921015	196390.4936719534	6863.776191818785	100.0	128847.03735800048	100.0	151781.4108684723	4.000020183986988	min_ratio
50.0	166813.6645225754	1.0	4181.83185813303	12564.721079839335	31033.42940897615	105.09172375019958	295856.1353326496	91690.31253093143	26826.96400335294	4.000133321043595	min_ratio
50.0	691206.027536488	1e-06	10752.964645216658	266302.06160619215	30770.33036870605	100.0	54166.1651726754	1306.9460951370293	197329.95432205687	4.000030691232019	min_ratio
50.0	1000000.0	0.9564113970390627	554489.3246116948	158081.95429399726	328741.8302900283	100.0	53276.4754509549	100.0	256975.9745992077	4.000026476208301	min_ratio
50.0	1000000.0	1.0946822051031164e-05	1000000.0	23776.75955928874	104783.92412348696	100.0	114048.270016775	272.6423910718147	453567.930708602	4.000033707947783	min_ratio
50.0	1000000.0	0.0022744051572274	104692.52855743408	912799.0153733256	1574.6434441319032	100.0	104220.0188107733	100.0	492410.2164634202	4.00001630335165	min_ratio
50.0	1000000.0	0.0750544989949125	826219.1688791421	895745.0639631568	42600.97533215081	100.0	123915.76860091311	100.0	569687.6854251068	4.000015544974644	min_ratio
50.0	429805.17900364136	0.0708442189595691	6362.71556291935	249882.6066985265	48204.38234691513	100.0	35962.78467465938	52157.40763519367	96042.52826161742	4.000047929959991	min_ratio
50.0	1000000.0	0.0038313333504976	28459.848165783285	1000000.0	63549.92020593266	100.0	1000000.0	8588.998182557583	188558.1650023985	4.000015859843464	min_ratio
50.0	926757.8996437424	0.4694281453857187	2683.908857792158	167785.52267650497	1388.3510512879411	100.0	56922.96949459485	165.17499277462016	18826.331478317697	4.000082935463632	min_ratio
50.0	461073.70969408826	0.316305259048094	3224.1193106903143	24414.90158267104	14021.806959185407	100.0	85869.59076205228	100.0	22019.84494090749	4.000086316265749	min_ratio
50.0	150843.6201719665	2.279082730095071e-06	529.4667523175212	371504.3075439492	50156.18583264137	100.0	12952.70584556106	757.6494980450777	3655.667880844564	4.000410672925284	min_ratio
50.0	1000000.0	1.1465635783803467e-05	2752.5980202409937	35677.21613306261	11589.488867226071	100.0	12906.134023892284	3140.855754366477	41656.277158701945	4.000145087177313	min_ratio
50.0	1000000.0	0.0047203310074829	380819.0149712255	1000000.0	590.2643915502236	100.0	115529.65166716864	11047.185508435852	535956.8917636066	4.00001813699372	min_ratio
50.0	188433.2738909577	1e-06	516.7187102578047	8539.035898085407	799222.9990964652	100.0	239806.03076607944	278.2589618918271	3213.3042705277344	4.000479066811457	min_ratio
50.0	835939.0527345513	0.000116813658905	26104.31391274028	334663.5108211162	1000000.0	100.0	485012.3821867625	722945.723640995	183223.73727404865	4.000020720074144	min_ratio
50.0	942637.5613629876	0.001834123036612	35211.64976204963	908249.0537584174	351197.95397403964	100.0	135843.42385528295	635802.7917401443	398456.23158584017	4.00002169061928	min_ratio
50.0	971063.2306778306	7.988110363233221e-05	19139.49280576707	779022.7674406512	4345.840068903908	100.0	120928.61426543104	100.0	233357.1569161757	4.000016980362663	min_ratio
50.0	1000000.0	0.0040085313456162	32340.989814602115	299944.85816804937	68226.53472888889	100.0	397539.8925782037	235208.58654168173	230933.74687895	4.000020305666635	min_ratio
50.0	324379.62245862663	0.0212873408750165	815622.9951260128	124904.32953217688	13594.192044137148	100.0	18261.708411641583	100.0	80084.71534788882	4.0000835962853705	min_ratio
50.0	25840.188996755143	0.115837670829221	650.3525426004455	1000000.0	13285.617157100734	100.0	7378.31256672303	635.2357891616564	5135.102718200496	4.000588588041341	min_ratio
50.0	1000000.0	0.0122086714353701	187355.1138395058	172789.73205622926	139.25853679364627	100.0	159972.59036425757	100.0	366466.9183182551	4.000023829899169	min_ratio
50.0	145716.6389785164	5.664394926337146e-06	676.6373168866359	3449.1363602801352	17975.175763502128	100.9458372278022	3766.366749592045	2793.55369057007	10793.556635833304	4.000434797211566	min_ratio
50.0	179009.84745004363	1e-06	1295.309723437713	120022.455218359	1000000.0	100.0	15239.972441290414	8789.733499587262	10336.114754577608	4.000182050706043	min_ratio
50.0	48947.571517053984	1e-06	426324.6821404738	311628.56209681346	753.870863279654	100.0	2598.32138713829	17132.872172969357	10999.91552026539	4.000716372833932	min_ratio
50.0	1000000.0	2.5419648202827536e-05	304453.8297348849	913474.1611468092	202457.2338836053	100.0	115228.7435274036	259.17389982402847	543396.7902952874	4.000015602988125	min_ratio
50.0	988575.9432688338	1e-06	30835.82724876103	231903.09082161527	43450.18013635875	100.0	130481.9277369727	812.2666053569868	552468.2562676714	4.000017114183656	min_ratio
50.0	1000000.0	0.5749726219668652	209310.6671165815	1000000.0	342596.9622928811	100.0	114216.54230293876	100.0	527300.4372875987	4.00001575897841	min_ratio
50.0	78205.38281456051	1e-06	178105.01211671068	21079.759615851355	438386.1764791205	100.0	314930.90900441725	6749.346500063779	14717.830788696756	4.000333441198383	min_ratio
50.0	193352.6203441172	1e-06	4450.447707504078	198646.6781809703	3324.5987005704023	100.0	423989.5486114317	100.0	26875.90624349492	4.000095753989562	min_ratio
50.0	484681.82797455264	1e-06	50330.7945997648	22859.41280153165	1000000.0	100.0	7734.927511598546	65260.4669366669	36183.061952830925	4.000175086945208	min_ratio
50.0	1000000.0	0.3540701219390705	11564.056760535976	286346.26454134635	41653.93836006285	100.0	22815.961810592984	53920.01922928408	118068.8639296723	4.000053067223959	min_ratio
50.0	1000000.0	0.8848018759152119	5412.046981692783	234784.9640810148	1995.7977074204464	100.16803063598138	795019.8099641781	239.5537353557808	34564.37525190024	4.000042432307404	min_ratio
50.0	1000000.0	0.1101618792107668	23097.94023243492	268565.67163817736	556.1354073948585	100.0	208963.7753090349	100.0	201610.7542102488	4.000016840000559	min_ratio
50.0	637915.5114195611	8.791754604475844e-06	22577.64715657585	86065.21118173182	360940.5460087769	100.0	11800.212321069372	183266.5024450551	60118.4166553637	4.000101824937609	min_ratio
50.0	842756.8185663768	1.0	2774.557854989401	23893.422470329544	31635.39049248381	100.0	92946.03349269555	14740.221502250608	18679.562101693533	4.000093309930854	min_ratio
50.0	360484.8895703707	1.0	10427.54453108485	51927.02067642401	948067.8755678696	100.0	476746.2797002525	80442.28585123706	68297.44406394812	4.00004955616237	min_ratio
50.0	158444.8178625394	0.3084144002325011	560534.5186323448	517523.7991678423	1000000.0	100.0	980714.3182727183	100.0	23790.26977241523	4.000161459212661	min_ratio
50.0	10261.640065443424	8.292308176368818e-05	492.13134100528737	59857.439490459896	662723.923108978	100.0	1303.2446561207628	519.2198954596223	5808.505887750545	4.001496623019647	min_ratio
50.0	1000000.0	7.689811945987687e-05	574908.9759395868	390558.19257405575	446.176173109714	100.0	428251.7267684097	100.0	195967.69808903977	4.000025491314832	min_ratio
50.0	1000000.0	6.667620259132799e-05	531866.877329722	141667.70061519483	100.0	100.0	54604.33617945878	48255.761615526106	45568.29187419324	4.000105815113325	min_ratio
50.0	1000000.0	0.000584915193322	768.8584045743468	26452.354923039355	435981.3131156847	100.0	687594.426693453	17270.88813645256	4843.461527977012	4.000280644634112	min_ratio
50.0	871835.3659200298	0.0011003015412222	1159.016728358314	143941.39211473902	735961.4427583808	100.0	14771.135260031171	38285.37152157308	9076.166313122536	4.000180442582861	min_ratio
50.0	520461.5084706107	3.5256542603786605e-05	1000000.0	433306.5150957495	313866.89158090635	100.0	5688.648122086121	14477.909219906389	28455.93252681833	4.000196481138186	min_ratio
50.0	225183.05148998843	0.0031235708767206	432597.998006502	292344.50442621205	44566.140907898	100.0	10203.440473525949	88322.46572070257	51070.08524045728	4.00013509196291	min_ratio
50.0	839084.923902467	1.0	16236.12665166892	19827.393365507065	6322.924424361308	114.07565411502446	1000000.0	513.1790065411237	104801.66818904316	4.000042516852473	min_ratio
50.0	126950.6864662244	3.5862681176615205e-05	189040.85777375268	60632.36477505693	49205.11920141467	100.0	18300.788913900225	1691.533792007421	18047.874501037422	4.000244520913364	min_ratio
50.0	1000000.0	2.268903374462758e-05	1000000.0	178410.0303140944	31927.487346681348	100.0	248809.8933551086	100.0	190942.3360057404	4.000027287005628	min_ratio
50.0	825010.3358788631	0.2941978594872421	10801.769258524337	287608.6863919932	1194.5709424595125	100.0	70729.08214831582	1946.1327840395984	123541.2448061847	4.000029319662746	min_ratio
50.0	84427.35287451408	0.0463813296620762	2652.039553433621	7322.811710774717	56646.72217231152	100.0	115467.54288229578	10493.404289840935	14275.927460750176	4.000352914656983	min_ratio
50.0	57148.283088429576	0.0007471977956597	1448.6660146083125	1000000.0	180423.14064482285	100.0	1460.8738394745478	2463.1344493393053	7472.701093548717	4.000765562224388	min_ratio
50.0	1000000.0	0.000566943488245	414.8119997887784	782179.9169284799	20809.41515943297	100.0	7047.872670890015	708.0338831444509	3033.058698015589	4.000489440854835	min_ratio
50.0	63575.28146366016	0.000560402601641	1446.2636801630813	39610.82860605537	25790.02160496179	100.0	1000000.0	100.0	9116.907603438643	4.000249662513769	min_ratio
50.0	1000000.0	8.596562495561558e-06	7836.47013199494	63050.56982033991	259.3973023425214	100.0	94713.09563390688	100.0	59060.1009948023	4.000041686743531	min_ratio
50.0	1000000.0	5.526478357053825e-05	58000.5656462726	475515.8353499375	76133.30753121506	100.0	95768.31880048914	100.0	457725.0279442451	4.000017086493499	min_ratio
50.0	1000000.0	3.5095066766665915e-05	67167.72327727311	279366.34994706203	423851.8178921632	100.0	85703.76337914685	34372.98589108999	406914.7722687897	4.00001896113496	min_ratio
50.0	835656.174579182	1e-06	2150.0708194466133	10421.713914855143	3806.7945553186646	100.0	15337.174413098935	10172.807945342276	22810.573445190665	4.000151494635268	min_ratio
50.0	356651.78755207843	0.0004331867556667	28883.48964657844	121456.49045915238	281312.50118219154	100.0	49890.740006700944	232.7445498357972	217098.7395715071	4.000045980440373	min_ratio
50.0	155476.01143304058	0.0001213371173988	42226.595850179154	365515.478266441	740311.540535577	100.0	5901.295594055028	43571.72733811942	30455.75103141162	4.00019741428898	min_ratio
50.0	992085.7497823412	0.9802039435462184	1000000.0	784199.5422320135	404440.6392195146	100.0	86371.98264641534	3024.7124499116803	417349.9235117785	4.000017501097015	min_ratio
50.0	839947.216859826	0.0003088736237207	1000000.0	1000000.0	118592.74648369943	100.0	39993.09972387427	100.0	203815.37093515432	4.00003061405531	min_ratio
50.0	119218.72025726592	1.6449187659355846e-06	4510.22478774705	177444.57564900088	100.0	100.0	12179.81009356953	100.0	58248.40625734169	4.00014144031632	min_ratio
50.0	882448.5302981347	0.0158318752322978	3007.073539358488	60619.33789900302	1000000.0	100.0	28372.160855934395	353778.421082409	26464.99972483864	4.000079099869923	min_ratio
50.0	811526.3760424692	1.2687799051668091e-05	931753.7720003168	30635.11270413897	1000000.0	100.0	29905.36974982452	100.0	144643.3096168128	4.000053003635628	min_ratio
50.0	1000000.0	0.0003809678404005	24165.37564841726	1000000.0	1000000.0	100.0	398843.8233220792	100.0	169989.64453669457	4.000016436693154	min_ratio
50.0	62871.54079785922	0.083773623335438	171991.87926726203	6672.608285412214	78420.26358299586	100.5789612831856	5252.709466008511	16768.014075182633	25404.72564905852	4.000336559840308	min_ratio
50.0	27922.75826453715	0.3981675837279346	39255.38798032164	20175.54297050219	1624.8971495100004	100.0	275752.9789986769	100.0	2756.5261941251565	4.001251001995536	min_ratio
50.0	1000000.0	0.0011930109117739	13805.537442667424	736886.8337003152	44640.0560658884	100.0	296152.89892820315	1000000.0	95387.43350137144	4.000024990734514	min_ratio
50.0	619464.4126297841	0.9723422668871694	98791.87714887036	22511.79574592011	223332.969521971	100.0	37868.41024710757	188007.559217946	165730.85759451988	4.000057845217831	min_ratio
50.0	668197.9268302756	0.0151607835243267	145825.38337708992	41393.44599659493	11740.422722858082	100.0	102641.0272734783	100.0	341284.30701587023	4.000036317551409	min_ratio
50.0	1000000.0	0.0042235334488553	26388.832435253746	315450.84162471746	981.1982218239802	100.0	67558.74053148464	812.7268473675138	334285.5062803733	4.000022003380736	min_ratio
50.0	154620.4017582047	0.0263809050029125	3472.385611360615	44138.41087741534	895057.6241102535	100.0	80188.77850016621	163582.9346874274	22592.09173432781	4.000125749454124	min_ratio
50.0	980417.3209850348	0.053618072371009	928280.058809231	255632.86789836307	990494.6099010452	100.0	134267.57520069843	95198.68230835808	543328.5613470217	4.000017997697703	min_ratio
50.0	700533.7725607376	1e-06	11852.793607343956	558808.3748913807	236375.4272438832	100.0	16800.154453564908	100.0	86127.41009378867	4.000066609036398	min_ratio
50.0	215756.97130601868	0.0018202257732055	1572.0910001082098	924.113108929314	60983.28140994415	100.0	848.7922793195181	4093.4398995362026	3198.5193818646667	4.002247764351841	min_ratio
50.0	160068.27345042993	4.277771461382963e-06	13884.476640830082	61058.30811457024	148093.08637938567	100.0	9531.879304948256	100.0	41060.79507233581	4.000164708232483	min_ratio
50.0	925342.7388962192	0.0283053509821528	226233.4894467744	69836.68075347037	34132.56696995191	100.0	536880.5000576015	733148.9113194593	82680.08051829653	4.000058904442148	min_ratio
50.0	609268.0373529792	0.0002502855042904	1000000.0	18660.431559158595	354467.3666705383	100.30111736381338	31419.003831523867	1406.7081047694062	154402.75532263482	4.000059265353531	min_ratio
50.0	189084.29721969008	5.684706683952173e-05	6702.791803956577	23359.409983277903	9032.30373502846	100.0	32530.513029495327	3272.0111142189216	59990.77323979846	4.000133681316569	min_ratio
50.0	996052.1374774198	1e-06	216024.32409221207	1000000.0	822.7570170935882	100.0	1000000.0	100.0	192323.16830582096	4.000024675352488	min_ratio
50.0	458460.3086741936	0.5987196135627529	593456.2073288424	47449.30008513099	173732.34929791797	100.0	27107.40261486028	210323.9532396953	130899.48573057343	4.000060131749576	min_ratio
50.0	1000000.0	0.0001222373217841	109047.72146201364	53490.6013059235	87216.36010630844	100.0	164465.9285042775	27208.91514209413	344288.85906272265	4.000030336169775	min_ratio
50.0	1000000.0	0.0201548185502385	31353.25231964384	50242.37725337774	1000000.0	100.0	147410.05161456694	7565.602438146303	543514.6572129392	4.000023389547843	min_ratio
50.0	717014.0069397164	1.0310036166153942e-05	9704.197160847983	338391.1858620921	254802.9785743948	100.0	140498.3725309629	100.0	72722.12129343275	4.000028637847303	min_ratio
50.0	11525.324194163528	4.796602803402005e-06	970.5355762828176	226710.08860155585	136807.9740932505	100.0	2238.4255871733144	7286.16225385204	4398.293275968304	4.001846665980889	min_ratio
50.0	64234.0041059653	1.436779947215842e-05	100.0	2489.5629917132737	7888.7022820520015	100.0	1837.81972113271	100.0	713.7432035029724	4.002239923040236	min_ratio
50.0	1000000.0	9.732321041039189e-05	24446.85472929671	993359.579946479	36358.360089916176	100.0	883083.2881351471	100.0	162377.66376075245	4.000015546251383	min_ratio
50.0	987148.2369627148	3.34491926665818e-05	471564.9814075516	95506.66305481068	100.0	100.0	158806.23302506906	869040.0645736059	604601.5824103376	4.000022900333249	min_ratio
50.0	33330.93984581067	0.0116029691356872	854401.2584059967	561056.154129823	309488.8762379715	100.0	4887.463248043366	563888.5284363417	17792.91816959445	4.000542217385086	min_ratio
50.0	774157.0567360865	0.306165458804728	1986.9490861335369	734548.4030560624	958569.3898758022	100.0	10988.708663943657	33165.73283364828	32590.46137618901	4.000106824369028	min_ratio
50.0	819641.8364426402	0.0115680126964451	1428.1686635896444	129369.72872926184	104.50722016403505	100.0	510775.6519687309	371257.0061265268	9014.39768169846	4.00019308959599	min_ratio
50.0	959334.19260626	6.789653346248282e-05	8712.26299045387	28781.80665997932	184919.1498144995	100.0	214859.1983133712	138.07383904406296	59357.26843760398	4.000041477968004	min_ratio
50.0	26256.971848342644	1.4982561430132127e-05	828346.5884850343	32492.72884237214	195432.46517767967	100.0	3687.2800667394654	32442.88733613087	16305.667267753955	4.0005966822156	min_ratio
50.0	1000000.0	1e-06	30069.6407240758	347697.5174807839	1000000.0	100.0	866589.4686548256	15680.906954174838	202219.86116557143	4.000016683855759	min_ratio
50.0	835390.8507342057	1.0430104956408455e-06	22219.925164856344	204109.6884957399	572722.7924621919	100.0	685079.4813673807	121.69843816234054	145546.1200692365	4.000020913245564	min_ratio
50.0	997540.3120150352	2.555695412360793e-06	1000000.0	1000000.0	978383.285032536	103.10756346657966	117478.77139078287	308.789802930507	550250.0443359374	4.000015834435653	min_ratio
50.0	1000000.0	0.0012616149498778	289815.9239005828	646352.5711735833	1000000.0	100.0	87867.00095434024	6180.710851984351	367450.54031708447	4.00002006049347	min_ratio
50.0	993583.983050158	1.6944457386899536e-06	430756.7586094986	931728.9273739074	14399.17699914235	100.0	120624.37888101608	133.9189788777879	558629.0947873626	4.000015653608552	min_ratio
50.0	813655.7226869673	0.0001216653115778	355739.8968472665	352618.19554407493	23239.46240958657	100.0	961432.9638426478	21241.97970214612	169922.3664626608	4.000032469336906	min_ratio
50.0	1000000.0	5.100218736923339e-05	37562.22084113028	123854.2951919311	2279.2359968027054	100.0	1000000.0	17046.80990754797	202703.4423748511	4.000029825922322	min_ratio
50.0	1000000.0	0.0987470882676449	40349.95613316519	462213.0623187868	473515.7031515042	100.0	122642.94043725288	22633.96651883038	559828.7117772824	4.000015941894252	min_ratio
50.0	840690.0730558672	0.0016415651284799	14734.1774737893	70868.98731477611	11140.17897326065	100.0	43865.8267069806	100.0	191181.8343511309	4.000038275267787	min_ratio
50.0	765647.8465727373	0.0030352308571916	15323.389257673747	627386.418349786	5280.089870157006	100.0	54237.14961772991	100.0	79318.68772150895	4.000057844763563	min_ratio
50.0	398185.2807811127	0.2742872489002682	364416.0408103232	305915.8390070135	929129.721405796	100.0	46006.360846582735	1401.0246155963846	94462.90874859587	4.00006402054159	min_ratio
50.0	318249.5258161426	0.1183187873451004	201013.40265084425	28434.05038309869	635459.7092967599	100.0	36106.61239264992	100.0	49432.2416866982	4.000115466819559	min_ratio
50.0	1000000.0	0.0002052968350043	1000000.0	1000000.0	1000000.0	100.0	159443.78254419097	100.0	644479.8119376712	4.0000165878347405	min_ratio
50.0	388034.1702222971	0.18703497180486	1025.0988035100393	638917.5338984246	5779.420553300812	100.0	9152.277790532631	3781.335827072972	9312.055311558845	4.000217071706056	min_ratio
50.0	1000000.0	0.0008035295583491	11212.359329685843	1000000.0	476176.9791654422	100.0	109316.75935830886	100.0	95854.61339597896	4.000023088886693	min_ratio
50.0	1000000.0	1.7271988563820767e-05	768912.3758321113	447273.9107178988	144430.26006189332	100.0	83960.84994795405	426.81090914036656	404201.7064796832	4.000018413306322	min_ratio
50.0	895050.4638858882	0.413950087463629	3693.1113685144783	15503.065575081531	1000000.0	100.0	20536.67862794473	100.0	58700.44060765264	4.000082141922122	min_ratio
50.0	879310.6037604348	1e-06	435469.2160772101	140044.85669024385	1000000.0	100.0	140246.81244068764	1612.3244982676326	337824.70628752874	4.000026057037277	min_ratio
50.0	1000000.0	1e-06	24602.492990620227	481402.4881466256	811452.4594121069	100.0	33730.79916896755	772.8401419039942	141731.5981773784	4.000043570674007	min_ratio
50.0	362709.9795935591	0.0196358428666962	1718.6331042752813	23919.44284826929	8804.236118902743	100.0	984296.037998844	1066.8227879429137	10865.500353088626	4.000143203307196	min_ratio
50.0	165468.33337567816	0.0110319270274626	26215.27928043168	932922.0132682244	582014.9586532424	111.58201550754916	540236.9208502185	315773.98023079085	10090.910872682554	4.0003384608044	min_ratio
50.0	1000000.0	2.9502108657911013e-06	41727.93915297634	556555.6918410169	603.7089613291914	100.0	25470.40199035189	100.0	129832.1459927916	4.000045570607425	min_ratio
50.0	1000000.0	2.898666902253243e-05	92274.63354240348	690004.273692633	27277.053042712865	100.0	1000000.0	14370.542455803055	196396.14218659647	4.000025288278059	min_ratio
50.0	851098.9024331114	5.440839190186238e-06	6328.913146722718	1000000.0	959861.8780347751	100.0	112659.236663239	2244.0073959788765	45675.20722274923	4.000037246492703	min_ratio
50.0	862813.7969404538	0.006166951820903	933441.2735726814	9132.106647655322	1000000.0	100.0	704371.0068557393	51335.98217860803	128498.90175143308	4.000096419224803	min_ratio
50.0	731271.2825912965	5.8763772733426366e-05	113966.17483143458	55186.64230910332	29772.3302425698	100.0	642878.4899611401	100.0	105951.0265991748	4.000046928236392	min_ratio
50.0	508731.1145935818	0.0829737097117044	19517.32169924461	852098.7654915225	627037.3492961084	100.36324343655612	66527.2854042825	100.0	296654.182769211	4.000030198792318	min_ratio
50.0	640369.3642535493	0.000106574708729	32543.241106773763	162527.0471323516	222020.92835645063	100.0	62724.43064752301	100.0	273333.9232917795	4.000029566929412	min_ratio
50.0	1000000.0	1e-06	484512.80337290827	49679.279497872114	201086.4286626136	100.0	41377.09636149266	100.0	193487.5373505265	4.000038916369903	min_ratio
50.0	342949.62851337594	1.0	84118.38529728456	26354.433921166245	47056.74333485541	100.0	757246.9370458869	100.0	22266.9248624346	4.000167058660153	min_ratio
50.0	831895.8896981655	1.0	45343.11825952233	123866.86270273571	645.1027903237318	100.0	112548.4746169956	100.0	37878.06782368385	4.000091217862681	min_ratio
50.0	1000000.0	3.345824216641845e-05	30611.61926365684	659697.9607552506	16817.50512034203	100.0	239250.81784825708	5632.932687083619	285748.33054380683	4.000016507454997	min_ratio
50.0	989604.7615926336	0.0021217013956542	105354.21577436532	45941.37586123664	262475.1636285088	100.0	36213.87873828564	100.0	126314.2224329997	4.000057391537253	min_ratio
