temperature	PNCA	NAPRT	NMNAT1-NaMN	NADS	SIRT	NAMPT	NMNAT1-NMN	NT5-NaMN	NT5-NMN	NRK1-NMN	PNP-NR	NRK1-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	pathway
80.0	6.462888063614058e-08	6.463001331056541e-08	6.462888063614061e-08	6.462888063614058e-08	5.4694908661301106e-08	6.37771961904746e-15	-1.7248736942675366e-09	1.589032950490734e-11	4.3774358748064267e-10	4.2839944575431484e-10	9.339550356943704e-12	1.5551286511774212e-11	3.390332620088238e-13	1.7155359302434452e-09	7.936287898729803e-13	1.2362909372848475e-17	4.591369384088511e-15	8.209098280589334e-09	PNCA
80.0	6.463518150452774e-08	6.463550085810254e-08	6.463518150452773e-08	6.463518150452774e-08	5.470558251575444e-08	7.262958339464795e-17	-1.7165877666192627e-09	6.87087295946768e-12	4.752296930801348e-10	4.750118099304433e-10	2.1497855437036162e-13	6.8677685758226205e-12	3.1081765735317032e-15	1.716369956072213e-09	3.16242283652994e-13	3.1150017179845357e-18	2.9045953210707532e-15	8.213011222180981e-09	PNCA
80.0	6.499686294230854e-08	6.499695638355393e-08	6.499686294230856e-08	6.499686294230855e-08	5.49835308138979e-08	3.3722261893609175e-17	-1.7348607660597533e-09	4.574834055118191e-12	1.3135056867064e-09	1.3087020518195536e-09	4.779463195854925e-12	4.558182764146475e-12	1.6646547758627262e-14	1.7300571649144098e-09	7.678845173735739e-14	6.24473758818539e-18	2.4171690991351706e-14	8.278471362331657e-09	PNCA
80.0	6.50056127418739e-08	6.500827834003564e-08	6.500561274187389e-08	6.500561274187389e-08	5.4680616869613736e-08	3.372283303612318e-17	-2.117416870444592e-09	2.7513245110550074e-12	4.376688346332581e-10	3.5494314326247977e-11	4.021592882287893e-10	2.231374338710023e-13	2.528180309335897e-12	1.7152423846699462e-09	1.3741105721225008e-13	7.102826522099381e-18	1.5232078220791657e-14	8.207579001006023e-09	PNCA
80.0	6.477461081596806e-08	6.479629813168518e-08	6.477461081596806e-08	6.477461081596808e-08	5.470224988522532e-08	2.4318354073495705e-16	-1.864214043668181e-09	5.5566775904709745e-11	4.3767127046553784e-10	2.887089335090364e-10	1.4895901912600882e-10	3.665478460903628e-11	1.8911960179403962e-11	1.7152519498915025e-09	2.7753243367944517e-12	3.1245397024909135e-17	3.3178304925440145e-15	8.208146887078293e-09	PNCA
80.0	2.3854866193528244e-07	2.412444868642341e-07	2.385486619342741e-07	2.3854866193528233e-07	2.283358957896822e-07	9.723277191265845e-20	-1.911795851253806e-09	5.9887685054798546e-09	4.4263913821424814e-10	2.656039033620683e-10	1.770246435134025e-10	3.593509567480605e-09	2.395248308776771e-09	1.7347606145212935e-09	3.0056599042239885e-10	1.0629916722800034e-14	1.059133877730365e-14	8.300970296323921e-09	PNCA
80.0	6.577513169885438e-08	6.578079694659268e-08	6.577513169886292e-08	6.57751316988544e-08	5.572265025827902e-08	3.3721372270295015e-17	-1.743331174895542e-09	8.659160979115314e-11	4.4307440869127066e-10	4.3621315144365093e-10	6.8575394888874085e-12	8.525135880402157e-11	1.340201625392685e-12	1.7364699505718501e-09	4.3249922424904834e-12	5.3894585711931916e-17	3.717758732250652e-15	8.309150266477252e-09	PNCA
80.0	6.483741587757794e-08	6.484245680999893e-08	6.483741587757796e-08	6.483741587757794e-08	5.486041969089617e-08	3.3722557715728656e-17	-1.744848105745119e-09	4.766977254791249e-11	4.389584459958773e-10	4.144168703164517e-10	2.4488477482492358e-11	4.5009727691836344e-11	2.659617404214672e-12	1.7203065637879297e-09	2.3808872623432012e-12	4.27759085731037e-16	5.3098196933251265e-14	8.232148080936979e-09	PNCA
80.0	6.478479041794279e-08	6.478778519507953e-08	6.478479041794608e-08	6.478479041794279e-08	5.4720869658371835e-08	2.81001329215851e-16	-1.8560725547284282e-09	8.074984775067055e-12	4.3768342878987195e-10	2.969102648826836e-10	1.4032013468604695e-10	5.483503227239317e-12	2.590861104502036e-12	1.7152996941778117e-09	4.032955768732973e-13	6.204577555555033e-16	4.5302922114126837e-13	8.207848182487274e-09	PNCA
80.0	6.461673786941897e-08	6.461751133325628e-08	6.461673786941897e-08	6.461673786941896e-08	5.467960086268589e-08	2.8008178802954513e-15	-1.7276649939629097e-09	1.108847601436683e-11	4.795349359983058e-10	4.674877632450966e-10	1.1539882073492742e-11	1.0820575190877101e-11	2.670301342872648e-13	1.715620622042168e-09	5.055629847997118e-13	8.707181984595501e-16	5.072906797165303e-13	8.209472012755556e-09	PNCA
80.0	6.464334697797914e-08	6.464336350610093e-08	6.464334697797917e-08	6.464334697797912e-08	5.4707760456933206e-08	3.372277033969749e-17	-1.7183976341559218e-09	3.150765619133349e-13	4.3818046338197453e-10	4.370342885036266e-10	1.0979109816257402e-12	3.1428498480712397e-13	7.895205764627403e-16	1.7172514941495363e-09	1.573602728341809e-14	2.5744282583869874e-18	4.826389672212865e-14	8.21718888574083e-09	PNCA
80.0	6.741390488965588e-08	6.743513107559766e-08	6.741390488965588e-08	6.741390488965586e-08	5.664675936999949e-08	3.37191358474668e-17	-2.1239942253295292e-09	6.210639557271008e-11	9.956059599283492e-10	6.778256597108822e-10	3.1707298423960143e-10	4.2315967612519806e-11	1.9787153810567745e-11	1.806213958847046e-09	1.4357579753542185e-12	3.2741554780110497e-15	7.0731597786566e-13	8.643151294310988e-09	PNCA
80.0	6.51676073701933e-08	6.517267055325997e-08	6.51676073701933e-08	6.516760737019331e-08	5.5235214028626914e-08	4.57117306434474e-17	-1.719889264677596e-09	8.696077634146495e-11	4.379272842892873e-10	4.3429526058269954e-10	3.6239582736105765e-12	8.624102694441847e-11	7.196319501699113e-13	1.7162572866949903e-09	4.34343231489146e-12	1.1880016540147628e-16	8.0654329770708e-15	8.212504076876543e-09	PNCA
80.0	6.506976977003905e-08	6.512402075358294e-08	6.506976977003908e-08	6.506976977003904e-08	5.4707185083936205e-08	1.6181850118829588e-16	-2.15270001236483e-09	5.1745592598398453e-11	4.37761773610135e-10	6.689444741008604e-13	4.370882015913871e-10	7.907347866453714e-14	5.166647829381915e-11	1.7156073450492444e-09	2.5844644245533602e-12	4.057443730616534e-17	4.627544647021607e-15	8.209884673736073e-09	PNCA
80.0	6.459224547637836e-08	6.459225448518875e-08	6.459224547637829e-08	6.459224547637835e-08	5.466480506094828e-08	3.372284957613485e-17	-1.719899335303716e-09	1.6594589896659125e-13	4.884813656097447e-10	4.838174838335415e-10	4.6594075692648285e-12	1.643669062710975e-13	1.58293262137006e-15	1.7152355234108245e-09	7.425767631689165e-15	1.1274827518326122e-19	4.474206938344414e-15	8.207541043965922e-09	PNCA
80.0	6.537302496799892e-08	6.558415168209448e-08	6.53730249679989e-08	6.537302496799892e-08	5.497042992552073e-08	3.3722405779088774e-17	-2.1601324240723273e-09	2.0167630889628903e-10	4.3941029123683585e-10	1.3587639200844245e-12	4.380276627012902e-10	6.236682745346665e-13	2.0105182811267093e-10	1.722080930477561e-09	1.0074073473807923e-11	8.124993751019244e-16	2.3864615461218365e-14	8.242462618406275e-09	PNCA
80.0	1.100296478994362e-07	1.1016207178986305e-07	1.100296478994362e-07	1.1002964789943623e-07	9.236563402139236e-08	9.224554699854131e-15	-3.173086956914618e-09	3.4296747428929474e-09	4.707924416773103e-09	4.56224590956755e-09	1.430235923883375e-10	3.3253265728958153e-09	1.0420468955070065e-10	3.027417674263016e-09	2.8075720705809493e-11	1.4348016959447455e-13	2.654914817215235e-12	1.4490926921130002e-08	PNCA
80.0	1.2233431357485345e-07	1.2234225006522922e-07	1.2233431357485343e-07	1.2233431357485345e-07	9.652730589823418e-08	5.490318743244066e-17	-1.0718250532806905e-08	8.15811672827052e-12	7.816689984898503e-09	2.5172881301095567e-10	7.560528936725811e-09	2.634964481862299e-13	7.894277027983591e-12	3.153289412866125e-09	4.187009738737581e-14	3.4327533355323036e-16	4.4322351617362136e-12	1.508875714676883e-08	PNCA
80.0	6.463339572901015e-08	6.463341434437456e-08	6.463339572901014e-08	6.463339572901015e-08	5.4690681431923e-08	3.372280451894265e-17	-1.7301031248792056e-09	2.2848755898691287e-13	4.3793686594901613e-10	4.2412861608824553e-10	1.3807333862171057e-11	2.212838039574056e-13	7.203800140276277e-15	1.7162949128149968e-09	1.1411468332490055e-14	3.544938885085733e-20	9.159985995372733e-16	8.212611168134191e-09	PNCA
80.0	6.469917831331714e-08	6.470015253772114e-08	6.469917831331679e-08	6.469917831331714e-08	5.472722869886583e-08	3.766129778596018e-15	-1.7600999603039773e-09	6.4801843342720044e-12	4.3789633610856654e-10	3.939283671749113e-10	4.396181499103206e-11	5.829604083560241e-12	6.505728513602658e-13	1.7161357566282736e-09	3.2364473217715994e-13	6.7551636576328194e-18	6.153942623145548e-15	8.211849655019173e-09	PNCA
80.0	8.726369088440963e-08	8.728136220819042e-08	8.726369088440962e-08	8.726369088440963e-08	7.48829031544156e-08	3.3703060111482435e-17	-2.1402673404949016e-09	3.1622248852450825e-09	5.002274115654185e-09	5.0015521213087584e-09	6.915921263546066e-13	3.1617864492345835e-09	4.371948522492419e-13	2.139545379852901e-09	1.7232703346040457e-11	1.4255826176145285e-15	3.0402219073892784e-14	1.0240520389498767e-08	PNCA
80.0	6.458780570100259e-08	6.458781772429068e-08	6.458780570100258e-08	6.45878057010026e-08	5.466392895843922e-08	3.2204395848547088e-15	-1.7165166180555854e-09	2.150306475486791e-12	4.137073349525106e-09	4.13575103515694e-09	1.2701658464538315e-12	2.149647338435047e-12	6.601771858674822e-16	1.715197530037538e-09	1.136110048394683e-14	2.0105004175966317e-18	5.214852171169624e-14	8.207360118597241e-09	PNCA
80.0	1.1761706342555767e-07	1.1900658154990604e-07	1.1761706342542332e-07	1.1761706342555767e-07	1.0393301501700535e-07	5.458663429489308e-15	-4.8045765180975816e-09	2.6453399736375918e-08	5.615217115498388e-08	5.320324666548738e-08	2.935379926689207e-09	2.5075022497862923e-08	1.3779056341990757e-09	1.8556574893228352e-09	1.11408853500954e-11	4.716047967545977e-13	1.3544562807290198e-11	8.879471888396383e-09	PNCA
80.0	6.526397399322495e-08	6.527783590413423e-08	6.526397399322501e-08	6.526397399322496e-08	5.486910018471532e-08	3.3722534732063975e-17	-2.158859825519948e-09	1.3245696207237724e-11	4.3918123938557414e-10	1.5028380806684664e-12	4.3765200620889393e-10	4.532873629392551e-14	1.3200308544052464e-11	1.7211814579324572e-09	6.615434378938315e-13	5.905280135580336e-17	2.6395096011628143e-14	8.23601398299481e-09	PNCA
80.0	6.468867848111456e-08	6.469118044655503e-08	6.468867848111454e-08	6.468867848111456e-08	5.473519389054208e-08	1.1768394223970184e-14	-1.7425373532148631e-09	2.3058388919457608e-11	4.378405699176198e-10	4.1120821740715915e-10	2.5510898141708724e-11	2.170806154705591e-11	1.345938619993155e-12	1.7159167690799662e-09	1.1516380527443278e-12	4.38876805289995e-15	1.1214543687519445e-12	8.210947237376268e-09	PNCA
80.0	6.460912475598571e-08	6.460919700966448e-08	6.460912475598545e-08	6.46091247559857e-08	5.467956222738063e-08	3.372282764022638e-17	-1.720176120326632e-09	1.2053046797318693e-12	4.3776524318031183e-10	4.332100626546454e-10	4.3633679098087326e-12	1.1932482609319747e-12	1.2017311566732481e-14	1.7156209696473215e-09	6.019718179387715e-14	3.9185434084123655e-17	1.9181261585764913e-13	8.209386412154901e-09	PNCA
80.0	2.4072999199610453e-07	2.437380503156742e-07	2.4072999199666347e-07	2.4072999199610453e-07	2.3010353712619557e-07	4.3746918205635016e-17	-2.012887389000804e-09	9.238319686651043e-09	7.243383925645905e-10	5.115383826691478e-10	2.127949004364613e-10	6.524214456506361e-09	2.7141003978172036e-09	1.8000874216970243e-09	2.939530882384234e-10	4.833945587245589e-15	5.109458981448124e-15	8.613567482063422e-09	PNCA
90.0	1.4666859998592674e-07	1.466699541616367e-07	1.466685999859267e-07	1.4666859998592674e-07	1.1600506247726734e-07	1.9262083433367713e-15	-4.543823367455117e-09	1.5065207465780222e-11	9.288265905437096e-10	9.287302386840481e-10	9.272088686236276e-14	1.5063869913155596e-11	1.503917817837567e-15	4.54372894171485e-09	1.3526636620847983e-12	8.130720246937843e-18	3.6309727993007515e-15	2.611971414129322e-08	PNCA
90.0	1.495197734900877e-07	1.495207153652145e-07	1.4951977349008784e-07	1.495197734900877e-07	1.1798147971612181e-07	2.6890136364031174e-16	-4.742885910054186e-09	5.974634338824734e-12	1.0522283266118227e-09	9.706333686167674e-10	8.00462462708256e-11	5.518518049334228e-12	4.549015166527698e-13	4.661291219645404e-09	4.857585270745108e-13	1.215083313991669e-15	1.5487117242298045e-12	2.6795407865226818e-08	PNCA
90.0	5.195689311361063e-07	5.233616745019463e-07	5.195689311361063e-07	5.195689311361063e-07	4.396822257588552e-07	5.204623934605204e-16	-1.379475869038498e-08	3.532696092382218e-09	2.341841981421545e-09	3.816475250022621e-11	2.3035777031396977e-09	5.7573267603282996e-11	3.475102097022444e-09	1.1491081981926673e-08	3.176205410553537e-10	2.0728115026726338e-14	9.952578162073596e-14	6.609194668686527e-08	PNCA
90.0	1.466705732941539e-07	1.4667152476972615e-07	1.466705732941539e-07	1.4667057329415383e-07	1.1583663168983724e-07	2.9057192016211546e-16	-4.756702434160358e-09	5.480907038654047e-12	1.7085956346198937e-09	1.4882527183375173e-09	2.1167670801421313e-10	4.796521138124336e-12	6.805394786730083e-13	4.536359806834442e-09	2.6708958816037714e-13	3.846505909537381e-15	8.666208268162953e-12	2.6077239171771726e-08	PNCA
90.0	1.4704282039664206e-07	1.4705314467722776e-07	1.4704282039664304e-07	1.4704282039664206e-07	1.1596061210388558e-07	7.145422123889506e-17	-4.999466268548176e-09	2.0101849100544325e-11	1.0583003324165645e-09	5.961553263207724e-10	4.587805291984245e-10	1.1359418152354901e-11	8.73358869437663e-12	4.537321322650228e-09	1.581849616767283e-12	8.842271830804021e-15	3.3644768973672267e-12	2.608274203546466e-08	PNCA
90.0	1.4825244919196955e-07	1.4833947907594863e-07	1.4825244919196536e-07	1.4825244919196952e-07	1.1688296559390221e-07	7.145304039618322e-17	-5.195474135270967e-09	1.1166584344506256e-10	9.307583853878872e-10	2.884822416347681e-10	6.408997376036578e-10	3.4662501603557526e-11	7.698051760558284e-11	4.553198064066502e-09	1.0026542130560361e-11	2.2824248552644203e-14	1.3764061494612695e-12	2.6174009461700738e-08	PNCA
90.0	1.487585302575953e-07	1.4936132477877596e-07	1.4875853025759535e-07	1.487585302575953e-07	1.1635718792087202e-07	8.415057933554516e-16	-6.2317068686636026e-09	6.987414211233426e-10	2.0439500256317685e-09	3.6356300748010433e-10	1.6773091944291224e-09	1.245076569927116e-10	5.740883293624317e-10	4.551320692013403e-09	2.8560757049048957e-11	1.4543477111923866e-13	3.077823722541707e-12	2.6169635468063956e-08	PNCA
90.0	1.743502432487555e-07	1.7996950225578757e-07	1.7435024324875553e-07	1.7435024324875548e-07	1.3007010422627083e-07	1.2601597408890385e-16	-1.3834780513795831e-08	2.347312242715876e-08	3.6091000502596656e-08	2.754813563046139e-08	8.542773324904232e-09	1.7917030929559365e-08	5.556083277182378e-09	5.291915767674938e-09	6.316750971343657e-11	8.220051980724528e-15	9.154723103595985e-14	3.0445358508690474e-08	PNCA
90.0	1.4821147467067616e-07	1.4821482886361078e-07	1.4821147467067706e-07	1.4821147467067614e-07	1.1583370712074678e-07	1.798981474132176e-15	-6.300669903189656e-09	1.2283278426341844e-11	6.764791235060586e-09	5.0004592114895785e-09	1.7640022710139885e-09	9.080268213951617e-12	3.2029276578614084e-12	4.53633966098123e-09	1.5118251716566174e-13	8.266003104719437e-17	3.2975255701908475e-13	2.607709766435858e-08	PNCA
90.0	2.0958125865794336e-07	2.0958219721446634e-07	2.0958125865794363e-07	2.095812586579434e-07	1.6300293315270574e-07	3.858929613766237e-16	-6.917831057185017e-09	9.15629453535391e-12	1.4088889515130978e-09	1.3903480210693488e-09	1.7811709090667085e-11	9.03985463006167e-12	1.1578537963949244e-13	6.899290559714737e-09	8.22116708024975e-13	6.544354210314158e-16	7.292213530818091e-13	3.966049440097212e-08	PNCA
90.0	1.4727530318546447e-07	1.47284176421848e-07	1.4727530318547154e-07	1.4727530318546447e-07	1.1639693903458538e-07	1.1122837021929834e-14	-4.701834216819538e-09	3.563600780880801e-11	9.308478897469202e-10	7.826393458586677e-10	1.4819570437347217e-10	2.996245534266784e-11	5.6734836407808655e-12	4.5536367915142194e-09	3.1996847089063694e-12	6.786131890225547e-17	1.2839514780233483e-14	2.6176529938313634e-08	PNCA
90.0	6.157553141495293e-07	6.157565434309161e-07	6.157553141495294e-07	6.157553141495294e-07	5.331090482648699e-07	1.1889152525620278e-15	-1.2322397019845254e-08	9.816402934961235e-12	2.4923213141308244e-09	2.4033680578698836e-09	8.822376951826045e-11	9.468425517761257e-12	3.4749858048525246e-13	1.223344494753342e-08	8.813861198987939e-13	3.9668348281673183e-16	7.294867426802533e-13	7.032386886978014e-08	PNCA
90.0	1.4703810871098507e-07	1.4703906194683935e-07	1.4703810871098513e-07	1.4703810871098505e-07	1.1592759867166202e-07	7.145419183977033e-17	-5.001198571631353e-09	2.7826822495548186e-12	1.5766871976199627e-09	1.1174310142736713e-09	4.55693616347487e-10	1.9765742753997847e-12	8.052389485976138e-13	4.541942459697794e-09	1.471277981443098e-13	8.691072049488755e-16	3.562566998804295e-12	2.610931146773319e-08	PNCA
90.0	1.4660582162691544e-07	1.4660799554975037e-07	1.466058216269116e-07	1.4660582162691547e-07	1.1598147024430175e-07	2.0190208272536553e-14	-4.545526956892601e-09	2.1872459165599425e-11	9.273802951123801e-10	9.184728035121536e-10	8.905733889673016e-12	2.166241151969849e-11	2.100438653867956e-13	4.536639654434972e-09	1.96387326185216e-12	5.723308342390816e-18	1.7577105534143097e-15	2.6078824426786754e-08	PNCA
90.0	1.6196215134196514e-07	1.6201403355419124e-07	1.6196215134196514e-07	1.6196215134196514e-07	1.2628099301778983e-07	7.143407633969873e-17	-6.175621853881723e-09	4.7854819639146806e-11	1.0489307337484845e-09	5.905023624673896e-12	1.042982326257478e-09	2.6941457889403394e-13	4.7585131148787265e-11	5.13259621514649e-09	4.29680716809039e-12	2.732637722776461e-16	4.3383866332639065e-14	2.9505536470339106e-08	PNCA
90.0	1.487940313710121e-07	1.4884146109080837e-07	1.4879403137101214e-07	1.487940313710121e-07	1.1693703300650688e-07	4.76267308037527e-16	-5.4404574330367645e-09	4.793097837724521e-11	9.393429407338224e-10	9.416315849807178e-11	8.451568149265651e-10	4.804904015175858e-12	4.3125912264559504e-11	4.59527812703286e-09	4.303645464486584e-12	1.6179705198335542e-16	2.2967309185835672e-14	2.641654093150394e-08	PNCA
90.0	1.469212827390358e-07	1.4695356604526641e-07	1.4692128273903578e-07	1.469212827390358e-07	1.1614967844563724e-07	3.2035858844970187e-15	-4.628691078158267e-09	4.63712629682179e-10	2.329056264113681e-09	2.2476548563258254e-09	7.819985662708753e-11	4.4804762028366563e-10	1.55769665471897e-11	4.547292873956325e-09	1.6618296418062676e-11	8.804326533417186e-14	3.2015511607679004e-12	2.6142913215240307e-08	PNCA
90.0	1.9883019248104396e-07	1.988312157625779e-07	1.9883019248104218e-07	1.9883019248104396e-07	1.5465441149688902e-07	7.13694995283111e-17	-6.547006321504984e-09	2.3387529234674064e-10	2.7689547739229856e-08	2.7688396200112996e-08	1.1062486955904152e-12	2.3386591644028475e-10	9.343645155247449e-15	6.545854853482827e-09	1.0138850771798e-12	5.281161017625247e-17	4.529042125861905e-14	3.7628774662924704e-08	PNCA
90.0	2.2841673213220975e-07	2.284169999850209e-07	2.2841673213220973e-07	2.284167321322097e-07	1.7792044031346673e-07	7.130656635860495e-17	-7.4831706241096e-09	2.968818018084755e-12	1.5275940002524716e-09	1.5269268923399763e-09	6.641960970392033e-13	2.968439596498375e-12	1.2912369078030758e-15	7.482503588676093e-09	2.665607884970089e-13	7.81507147477016e-19	2.91181545605788e-15	4.3013121193460993e-08	PNCA
90.0	2.1465839838872497e-07	2.1472829289304154e-07	2.1465839838872492e-07	2.1465839838872486e-07	1.6404371700921925e-07	7.134524714898935e-17	-1.0698091378506501e-08	5.408263228560835e-09	2.796274663419532e-07	2.7587311463025235e-07	3.6066780320437924e-09	5.340831086947577e-09	6.705314692214972e-11	6.943739738110682e-09	2.4623627954964968e-12	3.789945985055838e-13	1.4767367965711797e-10	3.9916590001039344e-08	PNCA
90.0	1.4780158100129769e-07	1.478051929546357e-07	1.478015810012977e-07	1.478015810012977e-07	1.1680291638167125e-07	7.145257792448936e-17	-4.598882597788391e-09	3.7344758481952936e-11	9.387506494175582e-10	9.322427437008183e-10	6.506380849150685e-12	3.708591830719771e-11	2.588328087708739e-13	4.592374763432719e-09	3.3531121610377867e-12	8.374742716413092e-18	1.524867589267033e-15	2.6399782021929595e-08	PNCA
90.0	1.465823780070438e-07	1.4658330613106348e-07	1.465823780070434e-07	1.4658237800704377e-07	1.1594338428694732e-07	7.145420920782641e-17	-4.543769558784264e-09	9.832810240646857e-12	9.279621827328064e-10	9.236844320216209e-10	4.270843371162779e-12	9.787547502095858e-12	4.525463392517663e-14	4.53949188000781e-09	8.828592894749853e-13	1.0104614311645824e-17	6.907340022741464e-15	2.609522416083168e-08	PNCA
90.0	1.4761036247427773e-07	1.476372834089241e-07	1.4761036247427715e-07	1.4761036247427773e-07	1.1608421895854042e-07	7.145403646361607e-17	-5.41990160896988e-09	2.5983509958802577e-11	9.283531599127682e-10	4.9859802879727233e-11	8.78459586716225e-10	1.3955731849326845e-12	2.4587805945386624e-11	4.541408328153148e-09	2.332997890387809e-12	1.3049462152304062e-16	3.377031681579984e-14	2.6106241902005144e-08	PNCA
90.0	1.5165131548221855e-07	1.5165189642028119e-07	1.516513154822187e-07	1.5165131548221855e-07	1.1957085017178245e-07	7.14473527590535e-17	-4.759387124762096e-09	6.026406973174409e-12	9.714631240817055e-10	9.64815672925095e-10	6.386004628342215e-12	5.986563549642565e-12	3.962144143291037e-14	4.752739749028496e-09	5.410926748311148e-13	2.2394601748179264e-16	2.614465282681836e-13	2.732107818169839e-08	PNCA
90.0	1.4656783286470964e-07	1.4657901985946688e-07	1.465678328647097e-07	1.465678328647097e-07	1.159379523878769e-07	1.3905159076734848e-14	-4.539928105770522e-09	1.2211627133204181e-10	9.277089362954869e-10	9.260174720687018e-10	1.6862332604959844e-12	1.21894323866712e-10	2.2196341094044844e-13	4.538250546713583e-09	1.0964936277796267e-11	9.506160770575926e-17	5.230966288959966e-15	2.6089952371051457e-08	PNCA
90.0	1.746177128182487e-07	1.7462219803847792e-07	1.7461771281824867e-07	1.7461771281824867e-07	1.3784762365416144e-07	4.302827875808806e-16	-5.4594448291471025e-09	4.4690700798419193e-11	1.1230840105915358e-09	1.1102893577431096e-09	1.2781713497692394e-11	4.41820077061222e-11	5.086239526179309e-13	5.446650606610215e-09	3.976525206515679e-12	7.108528479637886e-17	1.293935073343897e-14	3.131064433491141e-08	PNCA
90.0	1.4772159890334934e-07	1.4774047400045885e-07	1.4772159890334947e-07	1.4772159890334936e-07	1.1611322599080584e-07	2.13191538647729e-14	-5.472866579108917e-09	1.7371504477380258e-11	9.293919062264181e-10	3.003961411968986e-12	9.263779571966554e-10	5.614849914706239e-14	1.7315331092490144e-11	4.5464999541784825e-09	1.5597411284174632e-12	2.5772941950175567e-17	9.987617793723925e-15	2.613550633270443e-08	PNCA
90.0	5.158153081208796e-07	5.173236850857591e-07	5.158153081208671e-07	5.158153081208798e-07	4.845950015965646e-07	5.715989165886667e-16	-4.648689181094078e-09	1.2759821614485988e-08	9.448403595837966e-10	9.183769855309266e-10	2.643227967123762e-11	1.2402753980243757e-08	3.5700965297065454e-10	4.622226378656858e-09	1.151309330748951e-09	5.798115601177683e-14	3.109438163232888e-14	2.6571617343204348e-08	PNCA
90.0	1.466613604745922e-07	1.4666358889870072e-07	1.466613604745923e-07	1.466613604745922e-07	1.1601010124312129e-07	8.422820121582151e-15	-4.554951101431878e-09	2.2761007265530712e-11	1.0019237231936832e-09	9.86639850214136e-10	1.4682752897310966e-11	2.2425452281228075e-11	3.33670057703724e-13	4.539675652535809e-09	1.8928681003181284e-12	1.8859505980716422e-15	6.011200822363756e-13	2.609630812877571e-08	PNCA
90.0	1.6177018212226433e-07	1.6178412231481357e-07	1.6177018212226558e-07	1.6177018212226433e-07	1.2454104255646663e-07	7.143759304257684e-17	-8.279985751518257e-09	1.3570670245164834e-11	3.2479965065618915e-09	3.969620182423075e-12	3.2440105788073552e-09	1.6585882758553735e-14	1.3554075017785502e-11	5.035958928607979e-09	3.8610818355051027e-13	9.406681133540276e-18	1.6307572114120983e-14	2.8949153822247846e-08	PNCA
90.0	5.144527014403663e-07	5.160963081787086e-07	5.14452701440262e-07	5.144527014403662e-07	4.83533266728955e-07	2.3604864440627924e-17	-4.612919562029519e-09	1.2712380729540056e-08	9.354606727753778e-10	8.987887884687137e-10	3.648834498684584e-11	1.2215781747863393e-08	4.962543631646171e-10	4.576247701995161e-09	1.1470077559935314e-09	3.4461918190509446e-13	1.8353931981824316e-13	2.6306515148714203e-08	PNCA
90.0	1.4657817716838976e-07	1.4657933356123773e-07	1.4657817716838894e-07	1.4657817716838976e-07	1.1594465444791949e-07	5.841494879413954e-16	-4.549673103125869e-09	2.0894438605391623e-11	1.7171080780921561e-09	1.7049473447485008e-09	1.1682447475245339e-11	2.0751465780340756e-11	1.4217167652548975e-13	4.537512950812425e-09	1.013417597471523e-12	8.035745215972062e-16	4.782858684100513e-13	2.6083849620463756e-08	PNCA
90.0	1.4663210580421395e-07	1.4663283122184508e-07	1.466321058042141e-07	1.466321058042139e-07	1.1587136843798057e-07	5.017346766251644e-14	-4.674514706312236e-09	3.0598136139566575e-12	9.27642946343638e-10	7.910051724698628e-10	1.366335745097539e-10	2.609123586958151e-12	4.5068410240678195e-13	4.537927085231633e-09	2.747310051168598e-13	1.9123079338405857e-18	4.199364021189601e-15	2.608622268059561e-08	PNCA
90.0	1.4935393264678268e-07	1.4935401046074168e-07	1.4935393264678265e-07	1.4935393264678268e-07	1.1791379678826176e-07	7.145047380553759e-17	-4.659118265408167e-09	8.634627251121649e-13	9.522993764314504e-10	9.519724094560662e-10	3.141072543962223e-13	8.632207643658063e-13	2.8482223565532293e-16	4.65879137136261e-09	7.752752684200775e-14	1.6098557495886655e-18	1.2859720988143132e-14	2.678101759163342e-08	PNCA
90.0	1.474133558773351e-07	1.4741423113148963e-07	1.474133558773351e-07	1.4741335587733512e-07	1.1605419327935947e-07	7.145395937434704e-17	-5.2077910369373836e-09	1.0989455896596569e-12	9.299549806873848e-10	2.7142387216819357e-10	6.540857897589231e-10	3.223622173950722e-13	7.758554140923247e-13	4.549259987544401e-09	9.867078095432622e-14	7.279595007620095e-16	4.445318760267813e-12	2.6151371573366008e-08	PNCA
90.0	1.5119747719621847e-07	1.5123698245765262e-07	1.5119747719621845e-07	1.5119747719621845e-07	1.1864257590096633e-07	7.144926878958398e-17	-5.601160435119994e-09	3.7923418195843416e-11	9.584233643471426e-10	4.607562983171947e-11	9.123095609957372e-10	1.8232263919083537e-12	3.609998322134225e-11	4.688812772094451e-09	3.405069632076742e-12	2.0853860515976878e-16	3.817351968593522e-14	2.6953740860091506e-08	PNCA
90.0	1.4658035682267818e-07	1.465812017192102e-07	1.4658035682267043e-07	1.4658035682267824e-07	1.1595253723338472e-07	7.145421698210249e-17	-4.5398041553957885e-09	9.236579136256428e-12	9.277065708244348e-10	9.26141313880733e-10	1.5637420562134503e-12	9.221007347659117e-12	1.5569190793740926e-14	4.5382389519350525e-09	8.293252513799015e-13	2.0822880122915096e-18	1.5148874884019989e-15	2.608801545186897e-08	PNCA
