Temperature	ET_NADS	ET_NAMPT	ET_NAPRT	ET_NMNAT1	ET_NRK1	ET_NT5	ET_PNCA	ET_PNP	ET_SIRT	Sol
50.0	120699.21283786582	720385.7228084259	2417.586611309658	109012.31537540346	34415.69568183247	100.0	5.721025933141783e-06	12280.224412848082	100.0	0.272719937593159
50.0	1683.0761887941578	831709.5130700526	557.3136465261573	136175.8851617836	28362.216978776472	100.0	0.0353925177088231	412.2700569562823	100.0	0.2727209135720536
50.0	16704.07402593477	784460.3063084556	9092.531566499223	74243.27779033732	17788.2986574411	248.69437835070667	0.8000907627029804	97096.47199408487	100.0	0.2727201594856142
50.0	117263.49213759424	496516.1650491903	1391.2419635293409	230569.09444057976	115216.19044607544	100.0	5578.025467150433	100.0	100.0	0.2727116053167512
50.0	618727.1251872624	4199.510861811458	39659.69642740263	149524.4775791715	18265.296798507625	100.0	102406.75874521304	60492.57755289188	100.0	0.2727028014007763
50.0	100.0	881077.8649288106	597.7801117781128	68891.9739081103	100.0	100.0	0.004547145341476	26862.07744330226	100.0	0.272720638766911
50.0	6648.191323227659	588124.1958683431	114914.60944530074	26551.901613628685	42039.68566755099	100.0	30.06168642122513	100.0	100.0	0.272716511216026
50.0	3833.9866217933454	872048.7272198796	100.0	98878.49734417169	7452.415328352034	100.0	1e-06	15575.854824515878	100.0	0.2727208947673837
50.0	13660.995846915966	800193.0205668528	36847.80802680889	91434.74988076783	11823.129017053174	100.0	7.937398499835138	36162.54378663158	100.0	0.2727204313967946
50.0	23699.7048865342	769254.3413438537	100.0	24839.021138169435	166921.38717005446	100.0	0.1247382300616599	10236.135565347618	100.0	0.2727188347848072
50.0	65715.94298555319	824746.4302153238	8281.091223783867	32716.23037441592	58816.98940462427	267.77430595383873	19.31044581723316	100.0	100.0	0.2727196029685673
50.0	15560.160926981507	830341.6912182593	9124.418693212448	62287.61985427633	25636.693126673483	140.93758588209494	1e-06	100.0	100.0	0.2727203816419288
50.0	677623.8881946527	173.4501308831629	10281.522159213351	126729.3511365543	20586.18913153187	100.0	154487.4862139378	4812.05125441872	100.0	0.2727037529792469
50.0	3519.446893357285	813237.7486557692	100.0	93869.91686373064	85242.24909456186	146.33285757305066	1e-06	100.0	100.0	0.272720674641872
50.0	110426.6127427158	805377.5182848768	100.0	22993.583840959516	1485.8839115697433	100.0	4.934791091118169	8811.958839621466	100.0	0.2727182162294143
50.0	100.0	895293.8972289105	360.4122669616515	83429.58644860305	19788.86869345049	100.0	0.0003926743779216	100.0	100.0	0.2727210373646708
50.0	340873.3735184311	1e-06	463341.94866873074	25282.40721315359	1814.0726628407472	100.0	62035.26277359095	1226.5960065152838	104.49530998733954	0.2726672817378197
50.0	482964.6500379036	349884.8315085802	11111.153515529217	7705.516953815575	100.0	100.0	6.907933571755789e-05	94808.0636294937	100.0	0.2727062972485586
50.0	6580.866227808076	808042.755014149	22035.71767291231	91822.45434885236	66547.60434739257	100.0	0.000161525499579	100.0	100.0	0.2727206312859367
50.0	34388.85590589004	802593.3306993713	8594.978630501455	97156.68365224038	25235.54780654349	122.447097728299	1e-06	100.0	100.0	0.2727204990883089
50.0	699.0833327362146	799943.9291859368	3704.148336039508	12378.497148186254	144472.69388867498	168.93791300488294	1e-06	191.1452508782608	100.0	0.272716959906663
50.0	420878.3135152936	1.034681054908069	244806.2816203975	108271.63505769706	16197.149122320625	100.0	190256.30981051613	10414.95433148265	100.0	0.2726989664623529
50.0	381450.98425614	3.774655040006345e-05	4714.9489615168895	47228.69848412193	46690.41082353554	100.0	8745.87789449136	661.2596889577851	100.0	0.2726043289863389
50.0	313505.06309792405	578204.1793067927	527.3077798384509	51580.56958627769	36129.119153364816	100.0	1.0058728248040624e-05	3871.638732260956	100.0	0.2727177200931402
50.0	243683.53950015263	9.356523751312858e-06	307028.61098749976	33155.14864188368	1727.2043233985387	100.0	123452.76449197072	46401.0050841148	100.0	0.272672000379501
50.0	5815.846133163679	848849.1899180949	1954.6845526255092	120567.27997825928	5796.052434266471	100.0	4.240094682070172e-06	11836.568084539116	100.0	0.272720755257767
50.0	255.74641905885272	849507.7004067877	11009.447935669545	102840.26114567624	26632.38726779678	100.0	0.1520446327210894	885.2341572773557	100.0	0.2727208701908731
50.0	622829.1782086655	0.2117526747550295	80225.49308954427	162532.27358765103	8387.00244045785	100.0	82027.75910686725	42533.68849701602	100.0	0.272701468557609
50.0	5636.174093338627	874471.1751123635	3453.325741683263	56478.41988505037	12611.911120658204	100.0	1e-06	27044.655771141333	100.0	0.2727206276918471
50.0	370161.9879855157	7.816640477703155e-06	439210.0187950873	38363.748512638165	343.40292293340224	100.0	122569.11378788768	20251.76140377015	100.0	0.2726853389569389
50.0	659923.3434674095	1.1049689507553216e-05	49294.65569949316	136184.51067518635	21801.996161576157	322.87910063103834	127038.62573389806	100.0	100.0	0.2727042834873203
50.0	1572.7585526803991	879998.3787073514	872.9853703998753	23043.468793035165	32100.58062137337	100.0	0.1048200851122668	395.0009285819672	100.0	0.272719381405788
50.0	210613.652292092	505191.3172895577	10556.122617809138	85845.44073834115	80731.2008604698	100.0	1e-06	8979.29222805321	100.0	0.2727169334221667
50.0	384203.8441093168	0.9161691095209804	141614.20169727714	41158.88834540898	101374.4894756768	3628.768870904836	221540.46015217568	2661.570167522528	100.0	0.2726888561796626
50.0	44694.61259838267	910276.575121487	187.0820875794392	16276.324419523384	6301.852347963124	100.0	1e-06	100.0	100.0	0.2727181741505372
50.0	984.2865241020054	827054.3734806762	202.55416249628365	101996.5143447848	376.67956447188135	100.0	0.0669289681106219	64114.21528905637	100.0	0.2727207119184889
50.0	3017.3041805168937	943667.4207810966	112.15459884122563	37650.41464461814	3298.7746680970145	100.0	1e-06	1228.886876713264	100.0	0.2727197825314044
50.0	25713.11662912831	730011.5620698594	5295.635420823705	11466.19760481727	193673.73962670987	100.0	1.3315378398583038e-06	1257.5956798534123	100.0	0.2727160613587748
50.0	100.0	737055.9065709556	765.6779432790134	159780.49710649523	956.154349738222	100.0	1e-06	54274.38824212604	100.0	0.2727201508471698
50.0	65447.375123173166	801357.6596517172	2508.764737503923	104493.87780478578	20759.313707240388	100.0	7.545259657953784	100.0	100.0	0.2727205201632298
50.0	100.0	874763.6148679046	100.0	85248.92168382833	2193.8836841388857	132.04883243652864	2.7686078836328267e-06	36345.54804926692	100.0	0.2727207901811741
50.0	4233.6743270630905	910371.7152891976	5091.436690717375	44464.98045381416	7760.50756488794	100.0	31.27906887940596	26325.94463835898	100.0	0.2727201154802844
50.0	912.3370422662856	825585.5062739204	100.0	100846.32114074766	57629.11889435804	100.0	1.4713496164290616	100.0	100.0	0.2727206944097985
50.0	704665.834849435	418.4490574703439	51910.36206119441	58629.82604012209	1739.96803627874	100.0	167262.8545513199	9371.527045630692	100.0	0.2727014277262489
50.0	409.4922839143658	820944.2599487853	100.0	102833.36333223023	1629.2229044930325	419.4154534809036	0.012942356338001	65478.50738834259	100.0	0.2727201870060646
50.0	230427.30746186312	477982.605448778	7457.68015578767	162191.5577206594	8496.059675845914	100.0	6726.749111381715	72164.45445516596	100.0	0.2727138921414831
50.0	21579.898896712293	661639.5586204986	228.6427618194127	193967.1072521711	57578.75421487138	267.551997320474	3.860457763859828	25712.96721939564	100.0	0.2727194586840649
50.0	43941.24955439654	462362.69455761375	34982.53447406148	8009.720100237995	134017.9353763164	1489.8785836766306	1e-06	166132.50824024947	106.5171309395302	0.2727085996737983
50.0	6803.870629422451	875000.8409988821	809.382010628119	80772.1802833011	35165.179689501914	100.0	12.553862023285197	602.0447183970667	100.0	0.2727208544157092
50.0	116271.02464821574	683394.6056307361	106.55501331151812	115589.50234649357	100.0	100.0	6.969226945899938e-06	7601.552094201237	100.0	0.2727184990960661
50.0	177315.32443956213	0.1500750393238744	1914.122438135424	209596.7799614233	409537.0356707905	18865.924660685567	146237.90754320892	681.9790913618492	100.0	0.2726582374992675
50.0	47033.1966255074	791972.8930036451	318.40579332599646	86100.80401167744	62650.78043417627	382.4711030249212	0.0504940096018714	10622.117722602505	100.0	0.2727203100231014
50.0	74789.35318975415	231640.62994501356	50295.85069495452	465316.1535558158	6030.204296185551	100.0	116.42971472438956	1154.1790707549326	100.0	0.2727047507102361
50.0	512559.7478583494	144329.19074078873	33605.12758259302	162495.43760108293	3513.9653068161792	100.0	134627.22340625455	1222.0062468272354	100.0	0.2727045266626308
50.0	506638.7262660599	0.0089843819213933	65578.4286330891	61827.76696675144	5081.190156564134	100.0	215786.86088989745	2918.052718534598	100.0	0.2726985452329724
50.0	2014.618628837808	798826.3220228757	100.0	115817.59904007998	55338.23743042515	273.08411425197926	1e-06	4942.577038452522	100.0	0.2727205565631191
50.0	131.03379214594557	875311.660289165	100.0	98572.33033193712	20628.515736276477	118.66295986397068	0.0645231691696511	100.0	100.0	0.2727209520655367
50.0	683354.498238688	3.9520060319011874	44400.944861167634	129483.55884007063	17212.381712303086	234.1176794947089	112160.21505428394	8115.891064178545	100.0	0.2727037735418635
50.0	485945.5048451594	16.329752679157714	66045.31784262261	56527.074750262174	206951.8361317016	100.0	153934.5012715872	15441.907584910145	100.0	0.2726963059022634
50.0	7653.414020575059	603212.0384727553	3186.616781780888	16450.08493726998	9430.421618989354	100.0	0.0744990646885842	100.0	100.0	0.27271564210797
50.0	33941.8161765597	621794.9965665299	17845.69613325031	66911.17717918154	182380.16344527015	122.45035747384784	1e-06	71296.05903791176	101.84681261825042	0.2727184650739633
50.0	770.0026438343085	858701.5481877271	232.25416329487345	77172.90389103904	44274.02518807	104.86782742585166	1e-06	100.0	103.0230408197641	0.2727206635340067
50.0	100.0	860405.532570913	358.9188401733569	109659.86583213307	1494.222020075432	101.0970090649908	0.0012724702126486	26395.902364654004	100.0	0.2727208189873142
50.0	579850.864230436	16.60403006606886	43510.77277277612	115954.33690733918	378.6117909463856	100.0	216237.98677462476	33557.02082134608	100.0	0.2727044404082065
50.0	2048.439154780317	885794.2357616571	1174.4874857663117	97474.81554321962	8513.302279628557	103.2123942773991	1.3767044012543797	4357.809149723672	100.0	0.2727208400724644
50.0	9620.775734374916	835401.0285991018	112484.368473672	11993.77602561922	3231.699031954479	100.0	1.1430306073108492	15079.745571181662	100.0	0.2727167105572662
50.0	18062.235117926582	821962.2574639615	107.72010330680706	115199.59842977356	32402.202658296264	100.0	0.0022454316993226	100.0	100.0	0.2727207911405736
50.0	691661.3467065179	0.1452849141298027	41384.6443998784	39806.10868977182	376.5890347397032	100.0	206026.60567625388	7473.581735246568	100.0	0.2726973958100666
50.0	1430.8787177942456	896100.7741816423	20859.63685006405	51895.362659745886	13457.554404401792	100.0	1e-06	181.57580779051895	100.0	0.2727205794885602
50.0	6821.927254265861	830555.8616184329	100.0	121390.6713167346	4835.254556630303	100.0	0.0195641443997419	689.6982065464005	100.0	0.2727202736388181
50.0	644675.6167669643	0.0007717767285781	3257.1144089899644	147300.66904630937	49920.704159123234	185.16845038744395	135655.90325672185	100.0	100.0	0.2726976081539714
50.0	544231.5493828456	0.001459773154953	75934.06093399672	116168.99429314709	33858.392162707925	402.7562586789893	168450.2360425627	225.5056690674187	100.0	0.2727027291215001
50.0	56791.31616511965	849868.6318971226	27268.57289946772	51565.05469112616	2466.8528090854725	100.0	0.0002209211551725	10789.1908350956	100.0	0.2727199910079981
50.0	237.2399592708547	677465.5768985202	227476.74456740863	52151.51809524372	12310.957621519045	142.317199245869	0.7894836064535599	4169.986050820522	100.0	0.2727184405981691
50.0	665156.9155050019	0.0630314283761885	15253.620386545055	174949.23895529157	20627.61843258787	100.0	123615.70806125215	100.0	100.0	0.2727042326501843
50.0	100.0	424628.7916330962	34989.87046963507	166754.27243119403	922.8319814744218	100.0	7.023685183766124e-06	195055.46173093727	100.0	0.2727153005712008
50.0	1577.7859675323427	848171.9938416053	100.0	103560.38376833164	32563.98057877011	100.0	1e-06	913.6001289971528	100.0	0.2727209266725322
50.0	12625.930725808948	791039.5388755598	742.2081458667244	70950.50269401779	100.0	477.2470399898232	37.89952735578707	67358.84079193775	100.0	0.2727193970211501
50.0	38845.71414186664	808539.9535817296	953.01624712258	70254.72009027233	76652.16384252977	550.42493479207	40.42168207019351	2210.00521625516	100.02638819025093	0.2727201760725369
50.0	60461.57659972329	836702.2272689109	1166.051346237819	79738.84806712515	12270.247094373237	100.0	452.19042920360334	736.1565903324577	100.0	0.2727199613246094
50.0	747.9966365569147	755396.7450949448	916.906873194826	106683.63479543694	133390.12613846996	138.8066950292543	0.366345666768586	695.2418201218336	100.0	0.2727202675099866
50.0	4950.392020345709	772715.5532244063	21180.004676124037	130707.90124630505	2907.128707903527	100.0	6.257317175764893	58795.37959636167	100.0	0.272720324662984
50.0	3129.6689856027706	879903.6897507302	2406.3761984495227	77799.04534084514	27608.934136326523	100.0	1e-06	100.0	100.0	0.2727209488074582
50.0	2233.543805627357	714663.4655521902	100.0	24253.530342316026	100.0	100.0	0.0762390088042731	191282.25406229155	100.0	0.2727182377806427
50.0	448950.5069365272	428.72476967330135	50415.29518520723	226959.66252990623	75631.0240984794	4410.948463260189	179438.28815455033	8561.222450276586	100.0	0.2726999407680899
50.0	35519.684128231755	838073.7502030742	116.68679967931644	90074.28628839916	34709.84804738662	100.0	0.7382954438949425	621.7182559700946	100.0	0.2727207859123741
50.0	2052.3413692311865	731839.9620122338	2451.623269871475	77423.89636989367	163811.7687656957	100.0	0.001007501050442	9963.799714015016	100.0	0.2727199246532258
50.0	562620.2215947865	1e-06	25589.7064376867	124617.35437161232	96645.69745298184	1533.6731674821335	186135.617232867	100.0	100.0	0.272703118156018
50.0	11554.614197559276	913763.9928487784	6773.545792948938	38010.30009282013	23959.310934089168	100.0	0.5057116743072866	133.7382763655947	100.0	0.2727204355973077
50.0	3059.81096703665	870054.0093101168	258.61450571531327	89602.38189159782	25681.838979124783	100.0	0.0420712687644237	5723.133752902446	100.0	0.2727209720569526
50.0	23773.845208096976	779688.0971871658	98480.928637403	25935.609280094537	5480.830672200716	100.0	1e-06	458.1736256364933	100.0	0.272718386823297
50.0	528373.2374975918	4.455632464923098	45482.86412478139	185845.24185819863	100.0	1029.716715712891	128364.64299077124	109888.32574077744	100.0	0.2727007958917925
50.0	1362.6958882411927	815763.1545391956	7768.863987521439	116388.54838977984	16373.169798458057	100.0	0.0086337649782063	30545.21372658793	100.0	0.2727207235506938
50.0	1215.942854577014	895322.0339561087	435.7942652160218	78194.0578086242	582.4669614980264	100.0	0.1748208106106714	22960.73797422169	100.0	0.2727207753537813
50.0	872.4572898691649	881782.2370672968	7172.667933763776	77461.95369221948	25336.384738442637	100.0	0.0052176335514816	100.0	100.0	0.2727209456156335
50.0	184882.2459499903	536793.7946507534	7265.850829989929	49471.26375902531	216134.6851740149	2514.619015973386	1.1283329236669468	127.58435066127004	100.0	0.2727166888970411
50.0	653903.7315841119	0.9865497427077308	6382.354546598075	167018.73085178027	17405.076392344537	100.0	124383.43091179604	23930.35827766329	100.0	0.2727015655509816
50.0	2032.246249907428	758396.4097782861	453.4312248409215	83493.62974528626	97319.52714505332	322.45211764147325	0.9466051955654676	45994.66985485185	100.0	0.2727200816605087
50.0	362.7681511977613	406541.917358086	510981.6409946147	41577.27652566397	38896.64203492147	100.0	0.0076351448290896	290.693756672069	100.0	0.2727138408930296
50.0	19473.147034609443	912329.2418098288	100.0	57199.58823282863	100.0	100.0	0.0010711768304292	9005.655089229871	100.0	0.2727200310828741
50.0	2783.7043099166813	862515.0332675283	100.0	89758.51344735455	15805.932095885708	124.29939582054313	0.1253073413227874	28433.192641960028	100.0	0.2727208742616799
50.0	416.2142883357156	729178.8687747408	38397.549155094384	176936.29430625925	38261.98315057009	320.87805379580163	1e-06	100.0	100.0	0.2727199934393471
50.0	186498.9845421648	2.635608152210473e-06	35345.255316276285	314382.82726186427	179334.80097251918	100.0	62192.4603717586	874.2440556102032	100.0	0.2726690451690211
50.0	100.0	756387.8526889865	19207.61993854375	56610.37980970372	73315.09872282822	100.0	1.100980474558731e-06	78241.67769966678	100.0	0.2727198760713179
50.0	1714.9562209558417	793372.6312731114	42433.814608278735	111253.26364006122	41994.11572071654	100.0	8.20813421170094e-06	856.1313033259597	100.34448921715212	0.2727205634902545
50.0	432.0677902321086	842627.0188933345	3758.00425549108	91485.625852644	41494.939284142034	100.0	0.0541204834796496	4109.659935722682	100.0	0.2727208400438048
50.0	1168.363391114463	816419.4584804956	376.8898550044329	101042.93284576842	1009.9939810699162	189.3391382032419	1e-06	74568.74686186992	100.0	0.2727205279468858
50.0	616430.7999775516	1.2329871869229868e-05	61370.49067400329	148669.36719051967	359.6500138124922	100.0	143077.06444751442	18129.66229991293	100.0	0.2727044428197811
50.0	1693.8969404696657	887470.7057613332	1252.513007034287	91112.16706956051	17991.813438332647	100.0	0.0091734921271313	197.77787690480775	100.0	0.2727210233980824
50.0	100.0	785573.869834759	208.5988348877492	134383.1082208702	5125.094969064565	100.0	0.0008618939494945	100.0	100.0	0.272719984347774
50.0	100.0	867895.0274087045	100.0	83516.20966812529	28999.938645682465	100.0	1e-06	836.4990558434622	100.0	0.2727209245568364
50.0	28744.604054401625	797354.401297776	100.0	133238.32339472207	38168.191728705046	100.0	1.9150065824061708	100.0	100.0	0.2727206759494208
